gold	param	spearman_r	p_value	n
sspg	si	-0.08571428571428573	0.8717434402332361	6
sspg	mi	0.2	0.704	6
sspg	tau_m	-0.48571428571428577	0.3287230320699709	6
sspg	sg	0.028571428571428574	0.9571545189504373	6
di	si	-0.4285714285714286	0.3965014577259474	6
di	mi	0.3714285714285715	0.46847813411078715	6
di	tau_m	0.08571428571428573	0.8717434402332361	6
di	sg	-0.6	0.20799999999999982	6
homa_ir	si	0.28571428571428575	0.4927262450169573	8
homa_ir	mi	-0.09523809523809526	0.8225054302036114	8
homa_ir	tau_m	0.11904761904761905	0.7788857260523797	8
homa_ir	sg	0.38095238095238104	0.35181255311756476	8
homa_b	si	0.7857142857142858	0.020815127253525276	8
homa_b	mi	-0.4285714285714286	0.2894032248467901	8
homa_b	tau_m	0.2380952380952381	0.5701563208157683	8
homa_b	sg	0.6666666666666669	0.07098765432098751	8
