target,method,validation,rmse,mae,r2,pearson_r,spearman_r,spearman_p,n,metric,mean,std,n_folds,test_dataset,pearson_p,coef_file
sspg,direct_mi,full_sample,73.88128045170842,64.0553857832507,0.014416030449983963,0.12006677496286686,-0.22867846481980242,0.07143507164691083,63.0,,,,,,,
sspg,direct_si,full_sample,67.26749019807056,55.812555873564534,0.18297517615972325,0.4277559773512501,0.44710433572128727,0.00023915824172484877,63.0,,,,,,,
di,direct_mi,full_sample,1.1227304451713427,0.8623259444350394,0.001890156727164194,0.04347593273469278,-0.3061912705586099,0.014663637200802106,63.0,,,,,,,
di,direct_si,full_sample,1.0471489074291018,0.7691980875722685,0.13175112905248332,0.362975383535127,0.3478824390904203,0.005209624318407184,63.0,,,,,,,
homa_ir,direct_mi,full_sample,1.3257745273116224,1.0209077414582362,0.015663624989003977,0.12515440459287092,-0.1273303555986219,0.29712721616507587,69.0,,,,,,,
homa_ir,direct_si,full_sample,1.2526698872755284,0.9485290610155667,0.12122545481765912,0.34817446031788735,0.4662081312592298,5.406119267335295e-05,69.0,,,,,,,
homa_b,direct_mi,full_sample,52.12813350535878,36.81449130710003,0.0012756734869573405,0.03571657160139092,0.09068322981366461,0.4586698746942871,69.0,,,,,,,
homa_b,direct_si,full_sample,51.871389544301884,37.11140174929808,0.011089375423859127,0.10530610345017473,0.08746803069053709,0.4748179418213305,69.0,,,,,,,
sspg,single_mi,5fold_single_vs_joint,,,,,,,63.0,rmse,79.50967404630615,11.15486640404538,,,,
sspg,single_si,5fold_single_vs_joint,,,,,,,63.0,rmse,69.11351513528271,8.868960139499254,,,,
sspg,ridge_6d,5fold_single_vs_joint,,,,,,,63.0,rmse,67.2838505847523,8.516106633038527,,,,
sspg,single_mi,5fold_single_vs_joint,,,,,,,63.0,r2,-0.27450258377984,0.21946358289710247,,,,
sspg,single_si,5fold_single_vs_joint,,,,,,,63.0,r2,0.029122930757912214,0.1991387409726484,,,,
sspg,ridge_6d,5fold_single_vs_joint,,,,,,,63.0,r2,0.08664603333198548,0.14431389592755411,,,,
sspg,single_mi,5fold_single_vs_joint,,,,,,,63.0,pearson_r,-0.1725490267819481,0.06625753617100404,,,,
sspg,single_si,5fold_single_vs_joint,,,,,,,63.0,pearson_r,0.42766026022442355,0.20129456438900692,,,,
sspg,ridge_6d,5fold_single_vs_joint,,,,,,,63.0,pearson_r,0.4462285482513354,0.09597894564164056,,,,
sspg,single_mi,5fold_single_vs_joint,,,,,,,63.0,spearman_r,-0.12318368116576725,0.1729629345894213,,,,
sspg,single_si,5fold_single_vs_joint,,,,,,,63.0,spearman_r,0.4069074385372649,0.16254550231788803,,,,
sspg,ridge_6d,5fold_single_vs_joint,,,,,,,63.0,spearman_r,0.32533993840631836,0.20015299878082426,,,,
di,single_mi,5fold_single_vs_joint,,,,,,,63.0,rmse,1.117377100248993,0.3202808517934758,,,,
di,single_si,5fold_single_vs_joint,,,,,,,63.0,rmse,1.0290404364909498,0.3345652206982471,,,,
di,ridge_6d,5fold_single_vs_joint,,,,,,,63.0,rmse,1.0267725922946076,0.3382599708980018,,,,
di,single_mi,5fold_single_vs_joint,,,,,,,63.0,r2,-0.38635818895210805,0.3516608585974162,,,,
di,single_si,5fold_single_vs_joint,,,,,,,63.0,r2,-0.16867591638870855,0.38138413606353105,,,,
di,ridge_6d,5fold_single_vs_joint,,,,,,,63.0,r2,-0.13036622930347544,0.2742797228932168,,,,
di,single_mi,5fold_single_vs_joint,,,,,,,63.0,pearson_r,-0.07928107630056572,0.14414433850135996,,,,
