target,fold_id,spearman_r,rmse,r2
sspg,0,0.3823529411764707,81.87173579803984,-0.0859518002210331
sspg,1,0.27835688861631214,64.6476152609258,0.1024836989598018
sspg,2,0.21362835490121393,77.10466775885521,-1.6139873379230956
sspg,3,0.8432673364627853,83.24848482829806,0.11607017497692595
sspg,4,0.6607801641741546,68.10872773532354,0.24510188386046294
di,0,0.6593406593406593,1.6095335674446534,-0.12977402955694295
di,1,0.46703296703296704,1.0750055985328355,0.11201328982460679
di,2,0.7472527472527472,0.8319035554086452,0.3459471327482657
di,3,0.3636363636363637,0.8495472391765336,-0.41141706417042667
di,4,0.5944055944055945,0.683330759747161,-0.5877782528672437
homa_ir,0,0.25112781954887214,1.0933153203776926,-0.2292440852437807
homa_ir,1,0.6661654135338345,0.9609194044573702,0.2664784524057474
homa_ir,2,0.5052631578947369,1.5540575574214675,-0.05837069003951201
homa_ir,3,0.5739359920659892,1.4018148564798247,0.1229612184495491
homa_ir,4,0.3701754385964912,1.16038705261829,0.20280318132085817
homa_b,0,0.4360902255639097,51.973502194475195,0.1897869574444243
homa_b,1,-0.11127819548872178,46.82089227887672,-0.061786012189781525
homa_b,2,0.42280701754385963,41.61779450827996,-0.07793988790746664
homa_b,3,0.31578947368421056,55.67638307712009,0.03736185048843632
homa_b,4,0.5368421052631579,49.65579600524287,0.09580192522088915
