model,n_triplet_days,sspg_pred_triplet_icc,di_pred_triplet_icc,sspg_pred_triplet_std_mean,di_pred_triplet_std_mean
Wang_Exp1,42,0.09727665649302045,0.0972766699328172,0.07389645256385832,0.0015906160752992447
GV_26D_Exp8,42,-0.16309736140338754,-0.035879436638332284,89.0063936776043,1.2722634161218724
GV_10D_head_v20,42,-0.07249879399101887,-0.11983234601286236,26.9143855336905,0.5814601540264547
Metwally14_Ridge,42,0.2663779776618046,0.2641291098457762,23.188597233351945,0.19006904099464947
