target,fold_id,spearman_r,rmse,r2
sspg,0,0.4869330603744456,70.57623168697546,-0.05569194811719491
sspg,1,0.7152689022449483,60.16971625613805,0.2582860314826586
sspg,2,0.7840447582300395,50.480538043937834,0.501666144545566
sspg,3,0.6199659244794364,63.94080972399524,-0.056511269473216386
sspg,4,0.651489615554662,52.22418199189362,0.5804789460609128
di,0,0.20329670329670327,1.5967846268895138,-0.1119472774302337
di,1,0.6263736263736264,1.0281465862507204,0.18773995703666613
di,2,0.5604395604395606,0.9254742825268196,0.190539608227985
di,3,0.6363636363636365,0.8643788547216714,-0.46112901980404075
di,4,0.5384615384615385,0.7397340611799698,-0.8607119233845248
homa_ir,0,0.5296703296703297,1.0964005645615713,0.14555453013065112
homa_ir,1,0.47252747252747257,1.1736627423286352,0.08621773015590417
homa_ir,2,0.6615384615384616,1.5074688085224484,0.24779428451468288
homa_ir,3,0.5428571428571429,0.9678218199456726,-0.04245787641241172
homa_ir,4,0.7857142857142857,0.8663447847966288,0.6047857477823546
homa_b,0,0.21318681318681318,36.4487503325728,-0.19895569317026873
homa_b,1,0.26153846153846155,34.30258837978921,-0.24636600638761208
homa_b,2,0.3054945054945055,87.23947800810572,-0.20511171027883202
homa_b,3,0.23076923076923075,48.19105166251633,-0.25903119417303455
homa_b,4,0.12087912087912088,38.37960215807735,-0.0760839734637242
