gold	param	spearman_r	p_value	n
sspg	si	-0.32826899358723494	0.3544183270183252	10
sspg	mi	0.03647433262080388	0.9203184602756675	10
sspg	tau_m	0.09118583155200968	0.8021812915092663	10
sspg	sg	0.012158110873601292	0.9734080635074243	10
di	si	0.2142857142857143	0.6103444156452669	8
di	mi	-0.2142857142857143	0.6103444156452669	8
di	tau_m	-0.19047619047619052	0.6514014957024814	8
di	sg	0.023809523809523815	0.9553740118158807	8
homa_ir	si	-0.049999999999999996	0.8983528043506301	9
homa_ir	mi	0.3666666666666667	0.33173980143301496	9
homa_ir	tau_m	0.7166666666666667	0.029818035695845287	9
homa_ir	sg	0.26666666666666666	0.4879222748387009	9
homa_b	si	0.19999999999999998	0.6059012741795533	9
homa_b	mi	0.2333333333333333	0.5456987782182727	9
homa_b	tau_m	0.5	0.1704706607870538	9
homa_b	sg	0.48333333333333334	0.18746985521554207	9
