gold	param	spearman_r	p_value	n
sspg	si	0.28571428571428575	0.5345092286010406	7
sspg	mi	-0.5357142857142858	0.21521745567801273	7
sspg	tau_m	0.0	1.0	7
sspg	sg	0.39285714285714296	0.38331687042697266	7
di	si	0.3714285714285715	0.46847813411078715	6
di	mi	0.2571428571428572	0.6227871720116618	6
di	tau_m	0.2	0.704	6
di	sg	0.08571428571428573	0.8717434402332361	6
homa_ir	si	-0.6190476190476191	0.1017330374542646	8
homa_ir	mi	-0.2380952380952381	0.5701563208157683	8
homa_ir	tau_m	-0.4523809523809524	0.260404767436885	8
homa_ir	sg	-0.3333333333333334	0.4197530864197531	8
homa_b	si	0.28571428571428575	0.4927262450169573	8
homa_b	mi	0.4047619047619048	0.3198886412288162	8
homa_b	tau_m	0.28571428571428575	0.4927262450169573	8
homa_b	sg	0.1666666666666667	0.693238811728395	8
