gold	param	spearman_r	p_value	n
sspg	si	0.39999999999999997	0.5046315754686911	5
sspg	mi	-0.19999999999999998	0.747060078104662	5
sspg	tau_m	-0.09999999999999999	0.8728885715695383	5
sspg	sg	0.09999999999999999	0.8728885715695383	5
di	si	0.7999999999999999	0.10408803866182788	5
di	mi	-0.8999999999999998	0.03738607346849875	5
di	tau_m	0.7999999999999999	0.10408803866182788	5
di	sg	-0.7999999999999999	0.10408803866182788	5
homa_ir	si	0.30952380952380953	0.4556448907375822	8
homa_ir	mi	-0.7380952380952381	0.03655276105286081	8
homa_ir	tau_m	0.6666666666666669	0.07098765432098751	8
homa_ir	sg	-0.4047619047619048	0.3198886412288162	8
homa_b	si	0.4761904761904762	0.23293553465009798	8
homa_b	mi	-0.523809523809524	0.18272075053971484	8
homa_b	tau_m	0.4047619047619048	0.3198886412288162	8
homa_b	sg	-0.3571428571428572	0.38512064355625636	8
