gold	param	spearman_r	p_value	n
sspg	si	-0.261904761904762	0.530922861565801	8
sspg	mi	0.023809523809523815	0.9553740118158807	8
sspg	tau_m	0.09523809523809526	0.8225054302036114	8
sspg	sg	0.2142857142857143	0.6103444156452669	8
di	si	-0.14285714285714288	0.7871720116618075	6
di	mi	0.14285714285714288	0.7871720116618075	6
di	tau_m	-0.028571428571428574	0.9571545189504373	6
di	sg	-0.7714285714285715	0.07239650145772594	6
homa_ir	si	0.6272727272727273	0.03884525362035334	11
homa_ir	mi	-0.05454545454545456	0.8734465775233149	11
homa_ir	tau_m	-0.06363636363636364	0.8525390725425217	11
homa_ir	sg	-0.22727272727272727	0.501535667604937	11
homa_b	si	0.018181818181818184	0.9576852410216187	11
homa_b	mi	0.07272727272727274	0.831716405381337	11
homa_b	tau_m	0.045454545454545456	0.8944269969053026	11
homa_b	sg	-0.18181818181818182	0.5926152128455	11
