gold	param	spearman_r	p_value	n
sspg	si	0.08510677611520905	0.8151715445415288	10
sspg	mi	0.6018264882432639	0.06564599213625309	10
sspg	tau_m	-0.05471149893120582	0.8806762012346143	10
sspg	sg	0.3404271044608362	0.3357822630985314	10
di	si	0.4545454545454545	0.186904810349332	10
di	mi	0.16363636363636364	0.6514773427962428	10
di	tau_m	-0.5515151515151515	0.09840117666963498	10
di	sg	-0.10303030303030303	0.7769984634438898	10
homa_ir	si	0.14685314685314685	0.6487957097846664	12
homa_ir	mi	0.6643356643356644	0.01845271802844544	12
homa_ir	tau_m	-0.7062937062937064	0.010245193941127852	12
homa_ir	sg	-0.20979020979020982	0.5128409431818263	12
homa_b	si	0.22377622377622378	0.48445166145539886	12
homa_b	mi	0.11188811188811189	0.729194990751066	12
homa_b	tau_m	-0.06293706293706294	0.8459309212287789	12
homa_b	sg	-0.04895104895104895	0.8799185788786749	12
