gold	param	spearman_r	p_value	n
sspg	si	0.10878756313824399	0.7805538526280621	9
sspg	mi	0.1338923854009157	0.731278765094574	9
sspg	tau_m	-0.619252282479235	0.07534651435930123	9
sspg	sg	0.35983578576496095	0.3415091184940342	9
di	si	-0.5000000000000001	0.20703124999999997	8
di	mi	-0.2142857142857143	0.6103444156452669	8
di	tau_m	0.2142857142857143	0.6103444156452669	8
di	sg	-0.3333333333333334	0.4197530864197531	8
homa_ir	si	0.24848484848484845	0.48877630451924314	10
homa_ir	mi	0.2727272727272727	0.44583834154275137	10
homa_ir	tau_m	-0.4545454545454545	0.186904810349332	10
homa_ir	sg	0.38181818181818183	0.27625533338543595	10
homa_b	si	0.4666666666666666	0.17393859716506632	10
homa_b	mi	0.16363636363636364	0.6514773427962428	10
homa_b	tau_m	-0.29696969696969694	0.4047016712701569	10
homa_b	sg	0.6363636363636362	0.04791172612997547	10
