gold	param	spearman_r	p_value	n
sspg	si	-0.08368274087557231	0.8305146353314997	9
sspg	mi	-0.12552411131335847	0.747618228942804	9
sspg	tau_m	-0.05857791861290061	0.8810067501468761	9
sspg	sg	0.050209644525343385	0.8979283954703233	9
di	si	0.09523809523809526	0.8225054302036114	8
di	mi	0.023809523809523815	0.9553740118158807	8
di	tau_m	-0.023809523809523815	0.9553740118158807	8
di	sg	-0.04761904761904763	0.9108491685195836	8
homa_ir	si	-0.309090909090909	0.3848412302612835	10
homa_ir	mi	-0.309090909090909	0.3848412302612835	10
homa_ir	tau_m	-0.24848484848484845	0.48877630451924314	10
homa_ir	sg	-0.19999999999999998	0.5795840000000001	10
homa_b	si	0.12727272727272726	0.7260570147627894	10
homa_b	mi	0.06666666666666665	0.8548130882487426	10
homa_b	tau_m	0.05454545454545454	0.8810361811618526	10
homa_b	sg	0.23636363636363633	0.5108853175152002	10
