gold	param	spearman_r	p_value	n
sspg	si	-0.261904761904762	0.530922861565801	8
sspg	mi	-0.5476190476190477	0.1600256425388966	8
sspg	tau_m	0.261904761904762	0.530922861565801	8
sspg	sg	0.38095238095238104	0.35181255311756476	8
di	si	0.4285714285714286	0.2894032248467901	8
di	mi	-0.4523809523809524	0.260404767436885	8
di	tau_m	-0.4285714285714286	0.2894032248467901	8
di	sg	-0.523809523809524	0.18272075053971484	8
homa_ir	si	-0.7939393939393938	0.0060999233136969115	10
homa_ir	mi	-0.11515151515151514	0.7514196523258483	10
homa_ir	tau_m	0.6969696969696969	0.02509667588225183	10
homa_ir	sg	0.6484848484848483	0.04254012768448945	10
homa_b	si	-0.006060606060606061	0.9867429111949892	10
homa_b	mi	0.24848484848484845	0.48877630451924314	10
homa_b	tau_m	0.0303030303030303	0.9337729580941466	10
homa_b	sg	-0.06666666666666665	0.8548130882487426	10
