experiment,sspg_pearson_r,sspg_rmse,di_pearson_r,di_rmse
Exp1_ODE10_Unsupervised_Baseline,0.36748995231163956,134.73750342554808,0.5351032253182573,2.3891555475239414
Exp2_ODE10_WeakSupervision,-0.3156265823875787,98.54461197571511,-0.3823124337034491,1.7863410684736647
Exp3_Hybrid26_WeakSupervision_Ortho,0.4473506845430051,83.88163761138368,0.24186451162931474,1.1015414239238137
