gold	param	spearman_r	p_value	n
sspg	si	0.6	0.20799999999999982	6
sspg	mi	0.2	0.704	6
sspg	tau_m	-0.4285714285714286	0.3965014577259474	6
sspg	sg	-0.08571428571428573	0.8717434402332361	6
di	si	-0.39999999999999997	0.5046315754686911	5
di	mi	0.09999999999999999	0.8728885715695383	5
di	tau_m	-0.09999999999999999	0.8728885715695383	5
di	sg	-0.3	0.6238376647810728	5
homa_ir	si	0.5393939393939393	0.1075931877824148	10
homa_ir	mi	0.43030303030303024	0.21449233253280775	10
homa_ir	tau_m	-0.5757575757575757	0.08155281477260236	10
homa_ir	sg	-0.04242424242424241	0.907363817812816	10
homa_b	si	0.6727272727272726	0.0330412225454377	10
homa_b	mi	0.5515151515151515	0.09840117666963498	10
homa_b	tau_m	-0.7333333333333332	0.01580059625057158	10
homa_b	sg	-0.2121212121212121	0.5563057751029299	10
