target,fold_id,spearman_r,rmse,r2
sspg,0,0.5955882352941178,71.8062491421677,0.1646527706780575
sspg,1,0.4169222120244323,64.55699725070403,0.10499807289834973
sspg,2,0.31062053902302944,61.57931087135141,-0.6672924675573957
sspg,3,0.7976455433906275,83.84543324197591,0.10334796505808164
sspg,4,0.684326896082365,66.58227315071865,0.2785602919410053
di,0,0.14950980392156862,1.018197114718325,-0.3045328821792552
di,1,0.35294117647058826,0.9875954156556955,0.11983956930685535
di,2,0.6225490196078433,1.5086313325074743,0.14776583968819812
di,3,0.5073529411764706,0.8872978721143222,0.1817203400944396
di,4,0.43627450980392163,1.109586998048201,0.21333638482290873
homa_ir,0,0.3714285714285714,0.960332301588588,0.05160264612732446
homa_ir,1,0.6736842105263157,0.8581836992099555,0.414941260413888
homa_ir,2,0.45964912280701753,1.5582623082348404,-0.06410561966488526
homa_ir,3,0.15094341075741613,1.5085535992225336,-0.015684843543694038
homa_ir,4,0.3175438596491228,1.0975184438302228,0.2868457695882479
homa_b,0,-0.21954887218045113,64.78779092415367,-0.2589880538857914
homa_b,1,-0.31879699248120297,47.59869508092293,-0.09735645153473227
homa_b,2,0.18947368421052632,40.5576756932542,-0.02372317791024714
homa_b,3,-0.7140350877192982,62.090919223275016,-0.19722897514658233
homa_b,4,-0.09298245614035087,56.40324234907447,-0.1666264588745261
