target,method,validation,rmse,mae,r2,pearson_r,spearman_r,spearman_p,n,metric,mean,std,n_folds,test_dataset,pearson_p,coef_file
sspg,direct_mi,full_sample,69.8837943711032,57.03133558767499,0.15097799131609746,0.3885588646731632,0.4537304527351824,1.6475961077128218e-05,83.0,,,,,,,
sspg,direct_si,full_sample,75.83944336402872,63.83766134340122,0.00010069260125433743,0.010034570307417588,-0.020019526928252308,0.8574363498606629,83.0,,,,,,,
di,direct_mi,full_sample,1.0622018527567143,0.7884777483434268,0.10660925610113947,0.32651072892192706,0.4281445390157939,0.00046452366008862276,63.0,,,,,,,
di,direct_si,full_sample,1.1228971292011418,0.8629162757923646,0.0015937697869147227,0.03992204637668728,-0.020593565112431392,0.8727234583942158,63.0,,,,,,,
homa_ir,direct_mi,full_sample,1.238263479943937,0.9025316929041256,0.13049239769831167,0.3612373149306518,0.4794371938694639,6.750830561922327e-07,97.0,,,,,,,
homa_ir,direct_si,full_sample,1.3177210610418693,0.9998961721108389,0.015322013086968012,0.12378211941537662,0.02052664453182208,0.8418214055138766,97.0,,,,,,,
homa_b,direct_mi,full_sample,51.13475929399966,35.80796656389571,0.009898080868329107,0.09948909924373152,0.07720251030837114,0.4522782106569587,97.0,,,,,,,
homa_b,direct_si,full_sample,51.26656541494966,36.50058150213397,0.004787283949689525,0.06919020125487008,0.02037562420760025,0.8429702101811078,97.0,,,,,,,
sspg,single_mi,5fold_single_vs_joint,,,,,,,83.0,rmse,73.32443727370547,8.289649458409448,,,,
sspg,single_si,5fold_single_vs_joint,,,,,,,83.0,rmse,76.58279557209399,14.436996319818101,,,,
sspg,ridge_6d,5fold_single_vs_joint,,,,,,,83.0,rmse,72.98031911107296,5.447006020054789,,,,
sspg,single_mi,5fold_single_vs_joint,,,,,,,83.0,r2,-0.137198787982502,0.48026341531087324,,,,
sspg,single_si,5fold_single_vs_joint,,,,,,,83.0,r2,-0.13270761230467146,0.104207125610901,,,,
sspg,ridge_6d,5fold_single_vs_joint,,,,,,,83.0,r2,-0.12623940988284635,0.4547342510170797,,,,
sspg,single_mi,5fold_single_vs_joint,,,,,,,83.0,pearson_r,0.40102167156326224,0.2671783970997012,,,,
sspg,single_si,5fold_single_vs_joint,,,,,,,83.0,pearson_r,-0.06896320788982972,0.09969802331497071,,,,
sspg,ridge_6d,5fold_single_vs_joint,,,,,,,83.0,pearson_r,0.3987212603019444,0.2311016690025238,,,,
sspg,single_mi,5fold_single_vs_joint,,,,,,,83.0,spearman_r,0.42102542090830636,0.26325930639747075,,,,
sspg,single_si,5fold_single_vs_joint,,,,,,,83.0,spearman_r,-0.1334238758296138,0.09786859951779306,,,,
sspg,ridge_6d,5fold_single_vs_joint,,,,,,,83.0,spearman_r,0.4357570575243323,0.23410063413504628,,,,
di,single_mi,5fold_single_vs_joint,,,,,,,63.0,rmse,1.0638808011143341,0.2976590358177886,,,,
di,single_si,5fold_single_vs_joint,,,,,,,63.0,rmse,1.1156286873717285,0.34954579933573104,,,,
di,ridge_6d,5fold_single_vs_joint,,,,,,,63.0,rmse,1.1229503013588449,0.28147429875846025,,,,
di,single_mi,5fold_single_vs_joint,,,,,,,63.0,r2,-0.2971504898318016,0.4385089124165968,,,,
di,single_si,5fold_single_vs_joint,,,,,,,63.0,r2,-0.34297126138014755,0.29120780756702236,,,,
di,ridge_6d,5fold_single_vs_joint,,,,,,,63.0,r2,-0.473540181592843,0.5345192826961578,,,,
di,single_mi,5fold_single_vs_joint,,,,,,,63.0,pearson_r,0.3576530021393257,0.19655018561116652,,,,
di,single_si,5fold_single_vs_joint,,,,,,,63.0,pearson_r,-0.2083376173652332,0.15049504242454276,,,,
di,ridge_6d,5fold_single_vs_joint,,,,,,,63.0,pearson_r,0.319241887313196,0.07896889285742932,,,,
di,single_mi,5fold_single_vs_joint,,,,,,,63.0,spearman_r,0.3618381618381618,0.22352200309182488,,,,
di,single_si,5fold_single_vs_joint,,,,,,,63.0,spearman_r,-0.23686313686313687,0.17558913997255446,,,,
di,ridge_6d,5fold_single_vs_joint,,,,,,,63.0,spearman_r,0.2724275724275724,0.1191643634180824,,,,
homa_ir,single_mi,5fold_single_vs_joint,,,,,,,97.0,rmse,1.2392692121592828,0.25981147677915273,,,,
homa_ir,single_si,5fold_single_vs_joint,,,,,,,97.0,rmse,1.3481887646903838,0.18807343911538799,,,,
homa_ir,ridge_6d,5fold_single_vs_joint,,,,,,,97.0,rmse,1.30960982193317,0.13950517290378775,,,,
homa_ir,single_mi,5fold_single_vs_joint,,,,,,,97.0,r2,0.06977689238641178,0.15199348259438505,,,,
homa_ir,single_si,5fold_single_vs_joint,,,,,,,97.0,r2,-0.13038469195154817,0.2116051448121999,,,,
homa_ir,ridge_6d,5fold_single_vs_joint,,,,,,,97.0,r2,-0.09862229351182147,0.30645854561483266,,,,
homa_ir,single_mi,5fold_single_vs_joint,,,,,,,97.0,pearson_r,0.3852296145059194,0.16075135969560556,,,,
homa_ir,single_si,5fold_single_vs_joint,,,,,,,97.0,pearson_r,0.10343562826706384,0.27099239565603295,,,,
homa_ir,ridge_6d,5fold_single_vs_joint,,,,,,,97.0,pearson_r,0.33823769320937613,0.13421898829822665,,,,
homa_ir,single_mi,5fold_single_vs_joint,,,,,,,97.0,spearman_r,0.4427096543214778,0.1207185793783615,,,,
homa_ir,single_si,5fold_single_vs_joint,,,,,,,97.0,spearman_r,0.008274642059692278,0.27552703435637743,,,,
homa_ir,ridge_6d,5fold_single_vs_joint,,,,,,,97.0,spearman_r,0.41268116528117565,0.11349272639456885,,,,
homa_b,single_mi,5fold_single_vs_joint,,,,,,,97.0,rmse,50.98402901556087,7.091269987260229,,,,
homa_b,single_si,5fold_single_vs_joint,,,,,,,97.0,rmse,51.9609677077187,6.587836384875282,,,,
homa_b,ridge_6d,5fold_single_vs_joint,,,,,,,97.0,rmse,51.38535834476545,5.74078840272872,,,,
homa_b,single_mi,5fold_single_vs_joint,,,,,,,97.0,r2,-0.019996727468166765,0.026123967319691254,,,,
homa_b,single_si,5fold_single_vs_joint,,,,,,,97.0,r2,-0.06710879038767907,0.10742681121763738,,,,
homa_b,ridge_6d,5fold_single_vs_joint,,,,,,,97.0,r2,-0.05078159129937101,0.1232328615886693,,,,
homa_b,single_mi,5fold_single_vs_joint,,,,,,,97.0,pearson_r,0.07653918554958,0.09465157630697195,,,,
homa_b,single_si,5fold_single_vs_joint,,,,,,,97.0,pearson_r,0.07208637081452322,0.25478368556462366,,,,
homa_b,ridge_6d,5fold_single_vs_joint,,,,,,,97.0,pearson_r,0.13806344325076214,0.174460203268587,,,,
homa_b,single_mi,5fold_single_vs_joint,,,,,,,97.0,spearman_r,0.07588972431077694,0.13772402107290532,,,,
homa_b,single_si,5fold_single_vs_joint,,,,,,,97.0,spearman_r,0.028671679197994997,0.3293305790311395,,,,
homa_b,ridge_6d,5fold_single_vs_joint,,,,,,,97.0,spearman_r,0.09002506265664159,0.19838566829908277,,,,
sspg,ridge_6d,5fold_subject,,,,,,,83.0,rmse,72.36790088075455,5.323690071784829,5.0,,,
sspg,ridge_6d,5fold_subject,,,,,,,83.0,mae,58.67586438378629,4.054192419557919,5.0,,,
sspg,ridge_6d,5fold_subject,,,,,,,83.0,r2,-0.10816871081096777,0.44760534553262576,5.0,,,
sspg,ridge_6d,5fold_subject,,,,,,,83.0,pearson_r,0.42407641958219544,0.2345354393980542,5.0,,,
sspg,ridge_6d,5fold_subject,,,,,,,83.0,spearman_r,0.4593037894325428,0.2520838887791793,5.0,,,
di,ridge_6d,5fold_subject,,,,,,,63.0,rmse,1.0950185196437219,0.2864038414070783,5.0,,,
di,ridge_6d,5fold_subject,,,,,,,63.0,mae,0.8706765271792355,0.14553659196948848,5.0,,,
di,ridge_6d,5fold_subject,,,,,,,63.0,r2,-0.3943494891096167,0.5028111845152383,5.0,,,
di,ridge_6d,5fold_subject,,,,,,,63.0,pearson_r,0.33307776157138885,0.20755928583174887,5.0,,,
di,ridge_6d,5fold_subject,,,,,,,63.0,spearman_r,0.31108891108891107,0.2977744315856812,5.0,,,
homa_ir,ridge_6d,5fold_subject,,,,,,,97.0,rmse,1.2567189463826018,0.2073787259701975,5.0,,,
homa_ir,ridge_6d,5fold_subject,,,,,,,97.0,mae,0.9194087114877725,0.09161639992307796,5.0,,,
homa_ir,ridge_6d,5fold_subject,,,,,,,97.0,r2,-0.007325333119092958,0.3438089116932266,5.0,,,
homa_ir,ridge_6d,5fold_subject,,,,,,,97.0,pearson_r,0.42591673613354686,0.12129782851943884,5.0,,,
homa_ir,ridge_6d,5fold_subject,,,,,,,97.0,spearman_r,0.5017297852951603,0.1387157121027443,5.0,,,
homa_b,ridge_6d,5fold_subject,,,,,,,97.0,rmse,50.11450071412347,6.743051087431641,5.0,,,
homa_b,ridge_6d,5fold_subject,,,,,,,97.0,mae,35.99342992337936,4.279035978035664,5.0,,,
homa_b,ridge_6d,5fold_subject,,,,,,,97.0,r2,0.010034734708884075,0.07997877393529898,5.0,,,
homa_b,ridge_6d,5fold_subject,,,,,,,97.0,pearson_r,0.16025724883246886,0.2686972791629369,5.0,,,
