target,fold_id,spearman_r,rmse,r2
sspg,0,0.3872549019607844,79.75436866891961,-0.03050835291545706
sspg,1,0.24647460181444378,64.54478270654617,0.10533671957722046
sspg,2,0.13996340493527806,69.97325010339505,-1.1528126270057077
sspg,3,0.7476087380856804,86.6739401141396,0.04183083327720627
sspg,4,0.6799118838495756,67.7846215598862,0.2522693939784302
di,0,0.46153846153846156,1.555309736179858,-0.05493400478150501
di,1,0.510989010989011,1.009004872031215,0.2177032238274096
di,2,0.6758241758241759,0.9192293596519949,0.20142691793971101
di,3,-0.17482517482517487,1.0920146424549368,-1.332046584085404
di,4,0.18181818181818185,0.756093849483634,-0.9439241647243672
homa_ir,0,0.30526315789473685,1.1825098124069753,-0.4379929802777891
homa_ir,1,0.669172932330827,0.9730434695676304,0.2478517771989346
homa_ir,2,0.6157894736842106,1.4556780496539443,0.0713880429983409
homa_ir,3,0.5985081752125454,1.403939502847931,0.12030065400653112
homa_ir,4,0.4333333333333333,1.1373133901552337,0.234191622723519
homa_b,0,0.3157894736842105,58.09846087297984,-0.012428867870730054
homa_b,1,-0.16240601503759397,50.92439908020687,-0.2560573053102839
homa_b,2,0.3298245614035088,38.98049332800984,0.05434857338946231
homa_b,3,-0.20350877192982456,62.05804134202181,-0.19596141682556167
homa_b,4,0.26666666666666666,52.94673687946681,-0.028021223437839415
