gold	param	spearman_r	p_value	n
sspg	si	0.15	0.7000942309691419	9
sspg	mi	0.18333333333333335	0.6368198117628943	9
sspg	tau_m	0.0	1.0	9
sspg	sg	-0.19999999999999998	0.6059012741795533	9
di	si	0.4523809523809524	0.260404767436885	8
di	mi	0.14285714285714288	0.735764859879812	8
di	tau_m	0.4285714285714286	0.2894032248467901	8
di	sg	-0.4285714285714286	0.2894032248467901	8
homa_ir	si	0.2727272727272727	0.44583834154275137	10
homa_ir	mi	0.5878787878787878	0.07387770688865801	10
homa_ir	tau_m	0.7333333333333332	0.01580059625057158	10
homa_ir	sg	-0.5030303030303029	0.13833369839449197	10
homa_b	si	-0.006060606060606061	0.9867429111949892	10
homa_b	mi	0.09090909090909088	0.8027717312071619	10
homa_b	tau_m	0.23636363636363633	0.5108853175152002	10
homa_b	sg	0.006060606060606061	0.9867429111949892	10
