target,fold_id,spearman_r,rmse,r2
sspg,0,0.45833333333333337,78.51552829911076,0.0012571855891776451
sspg,1,0.16309015940955732,66.98702567202359,0.03635135158323788
sspg,2,0.10804192661670588,73.67010608836011,-1.3862982885421573
sspg,3,0.7888155189250486,85.55583154043477,0.06639247067710985
sspg,4,0.556291541331471,73.29952870371432,0.12565028958956959
di,0,0.4450549450549451,1.6424744054746436,-0.17649133176752363
di,1,0.15934065934065936,1.1247457079645877,0.027938588192176095
di,2,0.48901098901098894,0.9610763106250667,0.1270635297791557
di,3,-0.2797202797202798,1.0631669238156412,-1.210462805741126
di,4,0.2937062937062937,0.8229613247994867,-1.3029619357678368
homa_ir,0,0.14736842105263157,1.166627449795399,-0.3996248389980892
homa_ir,1,0.631578947368421,0.981761656354243,0.23431333834640067
homa_ir,2,0.5912280701754385,1.5487651497659645,-0.05117431390025562
homa_ir,3,0.5713032581574297,1.419053038969915,0.10125862158907828
homa_ir,4,0.40175438596491225,1.159891690729469,0.20348367259421396
homa_b,0,0.4766917293233082,55.20530227721444,0.08589338946566405
homa_b,1,-0.20751879699248119,48.87353729784103,-0.15692491433753353
homa_b,2,0.1719298245614035,39.63338891988591,0.02240530135058616
homa_b,3,0.3403508771929824,57.33115158474246,-0.020710003032353708
homa_b,4,0.0894736842105263,52.03740201073659,0.00698709224227001
