target,fold_id,spearman_r,rmse,r2
sspg,0,0.3357843137254902,81.5957476952101,-0.07864269369870902
sspg,1,0.18884123721106635,66.04502666714707,0.0632632330980143
sspg,2,0.14241890326747594,60.26336747995731,-0.5967941449517482
sspg,3,0.830022299764417,85.44211188126744,0.06887269834985943
sspg,4,0.5724799195183655,74.57108517041968,0.09505177579951185
di,0,0.33516483516483514,1.6531267021328344,-0.19180112774171998
di,1,0.33516483516483514,1.151500116130245,-0.018856419658677126
di,2,0.5659340659340659,0.9143662773463339,0.20985409424390755
di,3,-0.18881118881118883,0.9234503563253583,-0.6676595869877455
di,4,0.2867132867132868,0.863901354001619,-1.5377931294926288
homa_ir,0,0.021052631578947364,1.0811319764362661,-0.202000600977152
homa_ir,1,0.675187969924812,0.9707944015428434,0.2513247515775199
homa_ir,2,0.4508771929824561,1.5612031903726127,-0.06812594696613306
homa_ir,3,0.6458973855666179,1.3838480400140418,0.1452988525203811
homa_ir,4,0.368421052631579,1.2349045413899946,0.09712717081976041
homa_b,0,-0.16240601503759397,65.1563526020632,-0.2733529388555571
homa_b,1,0.3684210526315789,47.021307262690456,-0.07089533294046291
homa_b,2,0.5789473684210525,38.95541802120126,0.055564816220876945
homa_b,3,0.2421052631578947,57.14628679165303,-0.0141380393912931
homa_b,4,0.29298245614035084,50.86698716765393,0.05115404141940416
