target,fold_id,spearman_r,rmse,r2
sspg,0,0.4264705882352942,80.45126066546754,-0.04859615521571259
sspg,1,0.14960149960876687,67.94730206775738,0.008525015237020761
sspg,2,0.07980369579643048,70.17905656790406,-1.1654950256812104
sspg,3,0.7829288359479961,90.35023463151654,-0.041174880254385204
sspg,4,0.7299486891545226,68.81866836830984,0.2292822951244915
di,0,0.33516483516483514,1.5912248868343268,-0.10421752462224232
di,1,0.48901098901098894,1.4310857356428002,-0.5736796175728474
di,2,0.6373626373626374,0.9033113674627415,0.22884470646215127
di,3,-0.17482517482517487,0.9614960977729746,-0.8079039350381361
di,4,0.16783216783216784,0.6794702045380631,-0.5698882624586679
homa_ir,0,0.2541353383458646,1.0297167475979325,-0.09039239093424167
homa_ir,1,0.5759398496240601,1.012205580407513,0.18608996389894283
homa_ir,2,0.5070175438596491,1.552000249474992,-0.055570339215235576
homa_ir,3,0.5476086529803934,1.3775691578534677,0.15303726435268716
homa_ir,4,0.38070175438596493,1.1741798915555037,0.1837389277902658
homa_b,0,0.5669172932330826,51.5804707267058,0.2019945311194954
homa_b,1,-0.08721804511278194,51.02179437300631,-0.26086643633772644
homa_b,2,0.5526315789473685,37.417151685032955,0.12867962681072598
homa_b,3,0.4842105263157894,55.11095517333023,0.0568149319539748
homa_b,4,0.47017543859649114,49.909421648523235,0.08654163728712916
