gold	param	spearman_r	p_value	n
sspg	si	0.3	0.6238376647810728	5
sspg	mi	0.39999999999999997	0.5046315754686911	5
sspg	tau_m	0.39999999999999997	0.5046315754686911	5
sspg	sg	-0.3	0.6238376647810728	5
di	si	0.0	1.0	5
di	mi	0.09999999999999999	0.8728885715695383	5
di	tau_m	0.09999999999999999	0.8728885715695383	5
di	sg	0.0	1.0	5
homa_ir	si	-0.2571428571428572	0.6227871720116618	6
homa_ir	mi	-0.3714285714285715	0.46847813411078715	6
homa_ir	tau_m	-0.3714285714285715	0.46847813411078715	6
homa_ir	sg	0.08571428571428573	0.8717434402332361	6
homa_b	si	0.14285714285714288	0.7871720116618075	6
homa_b	mi	0.08571428571428573	0.8717434402332361	6
homa_b	tau_m	0.08571428571428573	0.8717434402332361	6
homa_b	sg	-0.3714285714285715	0.46847813411078715	6
