target,fold_id,spearman_r,rmse,r2
sspg,0,0.4387254901960785,70.88764523452043,0.1858889426011502
sspg,1,0.18761499541099452,67.15825910658812,0.03141846299964468
sspg,2,0.17925137825044385,69.61426193731067,-1.1307798703264158
sspg,3,0.8388523242299958,78.80629000020839,0.20788748098111476
sspg,4,0.6225167248233127,70.31480864536312,0.19540671361156126
di,0,0.5054945054945055,1.5661726126116997,-0.06972158906882275
di,1,0.40659340659340654,1.0814239492275672,0.10137813709807775
di,2,0.6593406593406593,0.8610489814418524,0.2993153430635286
di,3,-0.2377622377622378,0.9828198074984372,-0.8889832160579638
di,4,0.1958041958041958,0.6942147441682376,-0.6387608286012654
homa_ir,0,0.3233082706766917,1.1130662966591318,-0.274058368775016
homa_ir,1,0.631578947368421,0.9868604586674533,0.22633946225366242
homa_ir,2,0.49473684210526314,1.5395233676838709,-0.038666621407681845
homa_ir,3,0.49758670871776134,1.4315009980700393,0.08542191348805106
homa_ir,4,0.5,1.1380639018029572,0.2331805773075123
homa_b,0,0.3984962406015037,57.008669163257785,0.025196520448085624
homa_b,1,0.27368421052631575,48.57200589090001,-0.14269336565185253
homa_b,2,0.3701754385964912,38.931717495369924,0.0567136577683337
homa_b,3,0.4789473684210526,56.55578805806205,0.00671207301166743
homa_b,4,0.6070175438596491,51.50836723736636,0.027075256898401956
