gold	param	spearman_r	p_value	n
sspg	si	-0.2857156055296304	0.42356778382654603	10
sspg	mi	-0.5714312110592608	0.08441186126257032	10
sspg	tau_m	-0.009174354825988627	0.9799327879079045	10
sspg	sg	-0.43161293601284584	0.21294529187580233	10
di	si	0.7857142857142858	0.020815127253525276	8
di	mi	-0.4523809523809524	0.260404767436885	8
di	tau_m	-0.7711403083390079	0.025059026608687043	8
di	sg	0.7380952380952381	0.03655276105286081	8
homa_ir	si	0.38333333333333336	0.30849527238037144	9
homa_ir	mi	-0.6833333333333333	0.04244227208707231	9
homa_ir	tau_m	-0.45379753568064973	0.21984567541906389	9
homa_ir	sg	-0.19999999999999998	0.6059012741795533	9
homa_b	si	0.43333333333333335	0.2439524358800516	9
homa_b	mi	0.3	0.4328453267094823	9
homa_b	tau_m	-0.3613572969308877	0.3393210245115939	9
homa_b	sg	0.7333333333333334	0.02455415007146968	9
