target,fold_id,spearman_r,rmse,r2
sspg,0,0.5098039215686275,78.31261534521978,0.006412751319436971
sspg,1,0.21459231501257542,70.95993500473455,-0.08134367657612973
sspg,2,0.22467809739610428,62.320044036065454,-0.7076452024408062
sspg,3,0.8609273853939431,74.8436634662634,0.2855444951768721
sspg,4,0.6048566758921547,69.21353473605596,0.22041250445218052
di,0,0.3021978021978022,1.7507246771798872,-0.33667928277598524
di,1,0.5549450549450549,0.954147506046966,0.3004543618914758
di,2,0.6263736263736264,0.8969862130834633,0.23960644213461457
di,3,-0.22377622377622378,0.9707962358105248,-0.8430472337117652
di,4,0.3356643356643357,0.7092949118811638,-0.7107304941314452
homa_ir,0,0.30225563909774433,1.0961552531320964,-0.23563840616374598
homa_ir,1,0.631578947368421,0.9301301375290437,0.3127315906390583
homa_ir,2,0.4421052631578948,1.5642488995534327,-0.0722975683336251
homa_ir,3,0.5195261579557579,1.4521154308460458,0.05889135687808844
homa_ir,4,0.4122807017543859,1.1483881462143684,0.21920466448032006
homa_b,0,0.2541353383458646,56.968382851951255,0.026573762229572084
homa_b,1,0.29172932330827067,44.482885506008195,0.0416072266666232
homa_b,2,-0.21228070175438596,42.78422330247261,-0.13920983160775569
homa_b,3,-0.16666666666666666,59.50776456580581,-0.09968502852617589
homa_b,4,0.23157894736842102,51.882651703479105,0.012884410477075114
