model,n_major_windows,sspg_pred_meal_icc,sspg_pred_cross_day_std_mean,sspg_pred_cross_day_std_median,sspg_pred_triplet_n,sspg_pred_triplet_icc,sspg_pred_triplet_std_mean,di_pred_meal_icc,di_pred_cross_day_std_mean,di_pred_cross_day_std_median,di_pred_triplet_n,di_pred_triplet_icc,di_pred_triplet_std_mean
Wang_Exp1,407,-0.05752848104760277,0.09726359040866926,0.06751453213023871,42,0.09727665649301998,0.07389645256385895,-0.0575284566693057,0.002093592218697949,0.001453245874972881,42,0.09727666993281561,0.0015906160752992425
GV_26D_Exp8,407,-0.1352877547068579,63.80372633625035,61.81741107488593,42,-0.16309736140338754,89.0063936776043,-0.1841547158410396,1.1398744103276628,1.212594749448688,42,-0.035879436638332284,1.2722634161218724
GV_10D_head_v20,407,-0.1311395130281879,20.12691014027741,20.189219466631513,42,-0.07249879399101887,26.9143855336905,-0.17168110851103643,0.38017239963493993,0.3684640951287003,42,-0.11983234601286236,0.5814601540264547
Metwally14_Ridge,407,0.7735114913647664,27.310461050026877,28.46793655894815,42,0.2663779776618043,23.188597233351945,0.7382374873755458,0.21172593131081918,0.18787507128309477,42,0.26412910984577587,0.19006904099464947
