gold	param	spearman_r	p_value	n
sspg	si	0.09726488698881033	0.7892345325825416	10
sspg	mi	0.024316221747202584	0.9468397049085097	10
sspg	tau_m	0.2006088294144213	0.5784061446498445	10
sspg	sg	-0.04863244349440517	0.8938677821006586	10
di	si	-0.05454545454545454	0.8810361811618526	10
di	mi	0.6363636363636362	0.04791172612997547	10
di	tau_m	0.6242424242424242	0.053717767217167395	10
di	sg	-0.6121212121212121	0.05997214247725524	10
homa_ir	si	0.5034965034965035	0.09515736659412469	12
homa_ir	mi	0.6153846153846154	0.03316990109010588	12
homa_ir	tau_m	0.2657342657342658	0.40383308831471165	12
homa_ir	sg	-0.44055944055944063	0.15173503571673025	12
homa_b	si	0.1328671328671329	0.6805975082860818	12
homa_b	mi	0.2797202797202798	0.37856866966230307	12
homa_b	tau_m	0.31468531468531474	0.31913878550330455	12
homa_b	sg	-0.2797202797202798	0.37856866966230307	12
