gold	param	spearman_r	p_value	n
sspg	si	-0.7857142857142859	0.03623846267982714	7
sspg	mi	-0.8571428571428573	0.013697326615325611	7
sspg	tau_m	0.37839373433213486	0.402602201921755	7
sspg	sg	0.03571428571428572	0.9394082054712856	7
di	si	0.5714285714285715	0.1802019889115274	7
di	mi	0.42857142857142866	0.337368311085824	7
di	tau_m	-0.396412483586046	0.378634709500413	7
di	sg	-0.5714285714285715	0.1802019889115274	7
homa_ir	si	-0.5714285714285715	0.1802019889115274	7
homa_ir	mi	-0.642857142857143	0.11939237342741094	7
homa_ir	tau_m	0.07207499701564472	0.8779592508225129	7
homa_ir	sg	0.3214285714285715	0.4820720382996776	7
homa_b	si	0.42857142857142866	0.337368311085824	7
homa_b	mi	0.21428571428571433	0.6445115810207203	7
homa_b	tau_m	-0.48650622985560193	0.26824856231783084	7
homa_b	sg	-0.21428571428571433	0.6445115810207203	7
