target,fold_id,spearman_r,rmse,r2
sspg,0,0.5073529411764706,75.40588469633971,0.07880190200279491
sspg,1,0.08828940960517388,69.99463949621072,-0.05212390697230873
sspg,2,0.061387458304946525,70.68769105865124,-1.196998353570672
sspg,3,0.7255336769217332,84.35848502170869,0.0923411309994786
sspg,4,0.6622518349184178,64.97577629744895,0.31295408794162305
di,0,0.5539215686274511,0.8014929937710706,0.19166614771306667
di,1,0.6813725490196079,0.8899886771011671,0.285219539049581
di,2,0.5833333333333334,1.5940376277732295,0.04854154600465477
di,3,0.536764705882353,0.9720361622117903,0.017963295724393702
di,4,0.627450980392157,1.1842584747505598,0.1038940768001182
homa_ir,0,0.5278195488721804,0.9263397873687953,0.11755449458122724
homa_ir,1,0.5954887218045113,0.9966370973197232,0.2109345161722015
homa_ir,2,0.45964912280701753,1.6180212027058756,-0.14728686526659396
homa_ir,3,0.27468190445971663,1.4936481551481882,0.004287189451378071
homa_ir,4,0.5789473684210525,1.1404120872863004,0.23001293114530252
homa_b,0,0.15037593984962402,58.94183935651273,-0.04203578645168515
homa_b,1,0.32481203007518794,45.862088002334076,-0.018744494095451536
homa_b,2,0.19649122807017544,39.18594974462651,0.04435371882425554
homa_b,3,-0.21052631578947367,61.90366224735525,-0.19001853538783076
homa_b,4,0.5578947368421052,49.233860343776236,0.11110295929130942
