target,fold_id,spearman_r,rmse,r2
sspg,0,0.38970588235294124,79.43376081517933,-0.02223984036845339
sspg,1,0.20478238061200055,67.81364400256929,0.012421808383072164
sspg,2,-0.0564764616405508,75.70257664671952,-1.5197848615298875
sspg,3,0.7343637013873121,82.95402701601539,0.12231220389517172
sspg,4,0.7461370673414173,66.80382567358411,0.2737511225238184
di,0,0.32417582417582413,1.6525807760016384,-0.19101410041278233
di,1,0.4230769230769231,1.143207386161853,-0.004234315491787655
di,2,0.6098901098901099,0.9039875599551769,0.2276897457040329
di,3,-0.35664335664335667,1.0490563085682754,-1.1521765626396339
di,4,0.3356643356643357,0.742862243302021,-0.8764823285389944
homa_ir,0,0.27669172932330827,1.1617825018350298,-0.38802382841230143
homa_ir,1,0.613533834586466,1.0026226317584164,0.20142822524553183
homa_ir,2,0.6614035087719298,1.483575122100963,0.035454566976932056
homa_ir,3,0.5827117717611879,1.402699376828748,0.12185407738812615
homa_ir,4,0.4421052631578948,1.1479431062107812,0.21980971744751665
homa_b,0,0.26766917293233083,56.35188407052899,0.047528154828642144
homa_b,1,0.24060150375939846,44.94059015691716,0.021783080135587607
homa_b,2,0.2771929824561403,39.276758986092915,0.03991937090609765
homa_b,3,0.37719298245614036,57.62426281185223,-0.03117364630476005
homa_b,4,0.2157894736842105,51.531826825028034,0.02618881408394147
