gold	param	spearman_r	p_value	n
sspg	si	-0.08571428571428573	0.8717434402332361	6
sspg	mi	-0.08571428571428573	0.8717434402332361	6
sspg	tau_m	0.028571428571428574	0.9571545189504373	6
sspg	sg	-0.14285714285714288	0.7871720116618075	6
di	si	-0.3	0.6238376647810728	5
di	mi	-0.3	0.6238376647810728	5
di	tau_m	-0.39999999999999997	0.5046315754686911	5
di	sg	0.3	0.6238376647810728	5
homa_ir	si	0.35757575757575755	0.3103760917056799	10
homa_ir	mi	0.2606060606060606	0.4670890543863402	10
homa_ir	tau_m	0.406060606060606	0.24428229408662638	10
homa_ir	sg	-0.41818181818181815	0.22911284098281892	10
homa_b	si	0.24848484848484845	0.48877630451924314	10
homa_b	mi	0.0303030303030303	0.9337729580941466	10
homa_b	tau_m	0.32121212121212117	0.3654683104386702	10
homa_b	sg	-0.32121212121212117	0.3654683104386702	10
