target,fold_id,spearman_r,rmse,r2
sspg,0,0.6004901960784315,61.202105221831005,0.39315849646854195
sspg,1,0.4414470480258694,56.077176082967306,0.3246800218317424
sspg,2,0.06629845496934225,68.8816675366767,-1.086168789694947
sspg,3,0.8712290806037851,75.9419737847812,0.2644217601197786
sspg,4,0.6004416636593654,67.82489954392494,0.2513805189331286
di,0,0.6740196078431374,0.7476924007776838,0.2965435116051126
di,1,0.6372549019607844,0.8994488689540123,0.2699431679811305
di,2,0.9044117647058825,1.3350463753687798,0.3326012396689808
di,3,0.8284313725490197,0.7331180589669479,0.4413874206980668
di,4,0.7132352941176472,0.9141600409027876,0.4660374320574756
homa_ir,0,0.5022556390977443,1.039089972653567,-0.11033381746045134
homa_ir,1,0.6195488721804511,0.9141864171475047,0.33609111969103256
homa_ir,2,0.5666666666666667,1.582145785891928,-0.09697467763300294
homa_ir,3,0.7292672926710047,1.2286506900213794,0.32625688701379707
homa_ir,4,0.5263157894736842,0.964237633528834,0.44953721439086414
homa_b,0,-0.1413533834586466,61.844839855637,-0.14720809748092178
homa_b,1,-0.15488721804511277,53.90570558108717,-0.40743095230685755
homa_b,2,0.39824561403508774,38.874754814390045,0.05947196454465775
homa_b,3,0.3649122807017544,55.0637990925113,0.058428327427284876
homa_b,4,0.41754385964912283,50.33273093098122,0.07098083955630252
