gold	param	spearman_r	p_value	n
sspg	si	0.21428571428571433	0.6445115810207203	7
sspg	mi	0.25	0.5887244480896833	7
sspg	tau_m	0.3571428571428572	0.4316113520383278	7
sspg	sg	-0.25	0.5887244480896833	7
di	si	0.6	0.28475697986529375	5
di	mi	0.3	0.6238376647810728	5
di	tau_m	-0.39999999999999997	0.5046315754686911	5
di	sg	-0.7	0.18812040437418728	5
homa_ir	si	-0.39999999999999997	0.2861051019083128	9
homa_ir	mi	-0.3	0.4328453267094823	9
homa_ir	tau_m	-0.21666666666666667	0.5755148957119259	9
homa_ir	sg	0.33333333333333337	0.38071318167686347	9
homa_b	si	-0.16666666666666669	0.668231040071504	9
homa_b	mi	-0.5166666666666667	0.1543901209862251	9
homa_b	tau_m	-0.31666666666666665	0.4063970144863861	9
homa_b	sg	0.25	0.5164895523012263	9
