gold	param	spearman_r	p_value	n
sspg	si	-0.43333333333333335	0.2439524358800516	9
sspg	mi	0.13333333333333333	0.7323675052362975	9
sspg	tau_m	0.21666666666666667	0.5755148957119259	9
sspg	sg	0.03333333333333333	0.932156735540504	9
di	si	0.39285714285714296	0.38331687042697266	7
di	mi	-0.21428571428571433	0.6445115810207203	7
di	tau_m	-0.28571428571428575	0.5345092286010406	7
di	sg	0.14285714285714288	0.7599453002180929	7
homa_ir	si	-0.4909090909090909	0.12520440713849534	11
homa_ir	mi	-0.16363636363636366	0.6306852146425357	11
homa_ir	tau_m	0.22727272727272727	0.501535667604937	11
homa_ir	sg	-0.3090909090909091	0.3550284397015071	11
homa_b	si	0.16363636363636366	0.6306852146425357	11
homa_b	mi	0.11818181818181818	0.72928477951978	11
homa_b	tau_m	0.13636363636363638	0.6893090205863619	11
homa_b	sg	-0.6727272727272727	0.02331303983318597	11
