target,fold_id,spearman_r,rmse,r2
sspg,0,0.2916666666666667,85.6867619857773,-0.18951525624194754
sspg,1,0.37645623262206085,64.82138759293989,0.09765217920722558
sspg,2,0.06998170246763903,64.30849630178969,-0.8183557273472495
sspg,3,0.7770421529709435,82.27171232350337,0.13669116600385933
sspg,4,0.6033850051478916,75.58049774878945,0.07038675800095706
di,0,0.3186813186813187,1.6642658462833393,-0.20791649470237594
di,1,0.37912087912087916,1.0922373781370935,0.08331719825091677
di,2,0.6703296703296703,0.8572639444225256,0.30546200434593773
di,3,-0.16783216783216784,0.9199123149120554,-0.6549053642034544
di,4,0.49650349650349657,0.9369880591816954,-1.9853552644547716
homa_ir,0,0.26917293233082706,1.0630721197327007,-0.16217817799155876
homa_ir,1,0.4330827067669173,1.042997641106481,0.13581723325229333
homa_ir,2,0.6052631578947367,1.5373148221301525,-0.03568869045533263
homa_ir,3,0.6160597346029426,1.2771066553452783,0.27206631402926507
homa_ir,4,0.3403508771929824,1.2303420051181722,0.10378643888186279
homa_b,0,0.35939849624060144,55.71479292607711,0.06894292057602325
homa_b,1,-0.24812030075187969,49.371152636356086,-0.18060375705543907
homa_b,2,0.6596491228070176,34.02859404435297,0.2793499330441437
homa_b,3,0.5456140350877193,52.63170386855529,0.13976739395012516
homa_b,4,0.37543859649122807,50.82632412446466,0.05267044900477258
