gold	param	spearman_r	p_value	n
sspg	si	0.5714285714285715	0.1802019889115274	7
sspg	mi	-0.07142857142857144	0.8790481931481541	7
sspg	tau_m	-0.10714285714285716	0.8191508555699912	7
sspg	sg	0.14285714285714288	0.7599453002180929	7
di	si	-0.028571428571428574	0.9571545189504373	6
di	mi	0.6571428571428573	0.15617492711370237	6
di	tau_m	-0.14285714285714288	0.7871720116618075	6
di	sg	-0.14285714285714288	0.7871720116618075	6
homa_ir	si	-0.28571428571428575	0.4927262450169573	8
homa_ir	mi	-0.7142857142857144	0.04652823228416724	8
homa_ir	tau_m	-0.04761904761904763	0.9108491685195836	8
homa_ir	sg	-0.14285714285714288	0.735764859879812	8
homa_b	si	0.6904761904761906	0.057990318164572716	8
homa_b	mi	0.1666666666666667	0.693238811728395	8
homa_b	tau_m	-0.523809523809524	0.18272075053971484	8
homa_b	sg	-0.6190476190476191	0.1017330374542646	8
