target,method,validation,rmse,mae,r2,pearson_r,spearman_r,spearman_p,n,metric,mean,std,n_folds,test_dataset,pearson_p,coef_file
sspg,direct_mi,full_sample,72.6894022663673,59.7928370387522,0.08143860462119878,0.28537449889784994,0.30876472260815774,0.004510425348858162,83.0,,,,,,,
sspg,direct_si,full_sample,74.97658111458274,62.949795533443584,0.022723940346100147,0.15074461962571062,0.06103488702719397,0.5836007236726279,83.0,,,,,,,
di,direct_mi,full_sample,1.0937545315870545,0.8346855186578078,0.052744642729059765,0.22966201847290257,0.186230153505076,0.14391274558165407,63.0,,,,,,,
di,direct_si,full_sample,1.1128459913789508,0.8679660335681509,0.019387396302888993,0.13923863078498178,0.08611854501562219,0.5021534949450526,63.0,,,,,,,
homa_ir,direct_mi,full_sample,1.2263267234215383,0.892555744879704,0.14717555742833965,0.38363466661439105,0.425464347949628,1.3970524694452634e-05,97.0,,,,,,,
homa_ir,direct_si,full_sample,1.327768907347484,1.022657823094371,0.0002480878504690365,0.015750804756053786,0.05189519708189356,0.6136831897556647,97.0,,,,,,,
homa_b,direct_mi,full_sample,51.3068704394503,36.72857228072001,0.003221825435286707,0.05676112609248214,-0.021841827562971292,0.8318311277238493,97.0,,,,,,,
homa_b,direct_si,full_sample,51.169499654549675,35.6311787383726,0.008552296418881111,0.09247862682199104,0.11555391915087913,0.2596998266257333,97.0,,,,,,,
sspg,single_mi,5fold_single_vs_joint,,,,,,,83.0,rmse,75.89153555476597,9.269577477530124,,,,
sspg,single_si,5fold_single_vs_joint,,,,,,,83.0,rmse,75.56322142156307,14.997204974857059,,,,
sspg,ridge_6d,5fold_single_vs_joint,,,,,,,83.0,rmse,75.28759115329404,9.561007626131323,,,,
sspg,single_mi,5fold_single_vs_joint,,,,,,,83.0,r2,-0.19194112503983346,0.42224832549956215,,,,
sspg,single_si,5fold_single_vs_joint,,,,,,,83.0,r2,-0.09236415216851886,0.05452436752943081,,,,
sspg,ridge_6d,5fold_single_vs_joint,,,,,,,83.0,r2,-0.15267925250382397,0.3259440077750647,,,,
sspg,single_mi,5fold_single_vs_joint,,,,,,,83.0,pearson_r,0.31853547596534876,0.27020195566234695,,,,
sspg,single_si,5fold_single_vs_joint,,,,,,,83.0,pearson_r,0.1323540400161533,0.19403305116958172,,,,
sspg,ridge_6d,5fold_single_vs_joint,,,,,,,83.0,pearson_r,0.3290446074929121,0.25624411032660027,,,,
sspg,single_mi,5fold_single_vs_joint,,,,,,,83.0,spearman_r,0.3358225719635469,0.20242372688004542,,,,
sspg,single_si,5fold_single_vs_joint,,,,,,,83.0,spearman_r,0.04852629088453499,0.18085688743102,,,,
sspg,ridge_6d,5fold_single_vs_joint,,,,,,,83.0,spearman_r,0.3922591275387955,0.2591794530860128,,,,
di,single_mi,5fold_single_vs_joint,,,,,,,63.0,rmse,1.0936739050695024,0.291062014018999,,,,
