target,method,validation,rmse,mae,r2,pearson_r,spearman_r,spearman_p,n,metric,mean,std,n_folds,test_dataset,pearson_p,coef_file
sspg,direct_mi,full_sample,68.5344832009359,57.79885886533895,0.18344718848358033,0.42830735282455784,0.42735968627279664,5.590559724212769e-05,83.0,,,,,,,
sspg,direct_si,full_sample,73.46141820424963,60.148686745153256,0.06182336951010592,0.2486430564284993,0.2845250332125969,0.009135163418257077,83.0,,,,,,,
di,direct_mi,full_sample,1.2005782147178068,0.9244431160271853,0.03566652201047016,0.18885582334273576,-0.10922468841584537,0.31970084808572735,85.0,,,,,,,
di,direct_si,full_sample,1.2214000116060286,0.9658557661457322,0.0019273230561316357,0.04390128763628399,0.14020979191975,0.20059320009384832,85.0,,,,,,,
homa_ir,direct_mi,full_sample,1.298984971826224,0.969205695718763,0.04312433937548432,0.20766400596992937,0.4281994805970457,1.2128128885322199e-05,97.0,,,,,,,
homa_ir,direct_si,full_sample,1.2669940863567593,0.939223497868548,0.08967508301613969,0.29945798205446866,0.3751734113628545,0.00015283698168845535,97.0,,,,,,,
homa_b,direct_mi,full_sample,51.11278087342416,35.75827476814356,0.010749016714323822,0.10367746483360676,0.13282618917132635,0.19463718879358596,97.0,,,,,,,
homa_b,direct_si,full_sample,50.97628690905096,37.0219254246341,0.016025446414837052,0.12659165223203678,0.06221830651065543,0.5448983745618726,97.0,,,,,,,
sspg,single_mi,5fold_single_vs_joint,,,,,,,83.0,rmse,68.86951144330052,9.865086963803558,,,,
sspg,single_si,5fold_single_vs_joint,,,,,,,83.0,rmse,77.42253007754857,12.569124155629758,,,,
sspg,ridge_6d,5fold_single_vs_joint,,,,,,,83.0,rmse,68.70984626231453,5.032599745744715,,,,
sspg,single_mi,5fold_single_vs_joint,,,,,,,83.0,r2,0.059503916720952746,0.16273564484592665,,,,
sspg,single_si,5fold_single_vs_joint,,,,,,,83.0,r2,-0.19206793087009016,0.25611796649982577,,,,
sspg,ridge_6d,5fold_single_vs_joint,,,,,,,83.0,r2,0.008918507787601037,0.3619110033228753,,,,
sspg,single_mi,5fold_single_vs_joint,,,,,,,83.0,pearson_r,0.2736446143229402,0.28099842422394117,,,,
sspg,single_si,5fold_single_vs_joint,,,,,,,83.0,pearson_r,0.1699082353942952,0.3732939731398543,,,,
sspg,ridge_6d,5fold_single_vs_joint,,,,,,,83.0,pearson_r,0.387261237585977,0.2545220070171206,,,,
sspg,single_mi,5fold_single_vs_joint,,,,,,,83.0,spearman_r,0.33053579557924956,0.28066917519119444,,,,
sspg,single_si,5fold_single_vs_joint,,,,,,,83.0,spearman_r,0.21877085516322384,0.3337474839244187,,,,
sspg,ridge_6d,5fold_single_vs_joint,,,,,,,83.0,spearman_r,0.37263769903630556,0.31346897853941375,,,,
di,single_mi,5fold_single_vs_joint,,,,,,,85.0,rmse,1.1808168293091592,0.2871771890082176,,,,
di,single_si,5fold_single_vs_joint,,,,,,,85.0,rmse,1.2169680914653547,0.2630452318247988,,,,
di,ridge_6d,5fold_single_vs_joint,,,,,,,85.0,rmse,1.2334863201212105,0.20195732479174958,,,,
di,single_mi,5fold_single_vs_joint,,,,,,,85.0,r2,-0.029967932806960883,0.08052638846505485,,,,
di,single_si,5fold_single_vs_joint,,,,,,,85.0,r2,-0.10401576475302225,0.06351173343261557,,,,
di,ridge_6d,5fold_single_vs_joint,,,,,,,85.0,r2,-0.169174965885815,0.1986426256990185,,,,
di,single_mi,5fold_single_vs_joint,,,,,,,85.0,pearson_r,0.1347425355371052,0.24239022822947287,,,,
di,single_si,5fold_single_vs_joint,,,,,,,85.0,pearson_r,0.07804641346365597,0.14242269921672182,,,,
di,ridge_6d,5fold_single_vs_joint,,,,,,,85.0,pearson_r,0.17319015733960286,0.161924164946868,,,,
di,single_mi,5fold_single_vs_joint,,,,,,,85.0,spearman_r,-0.08431372549019608,0.14545365800907148,,,,
di,single_si,5fold_single_vs_joint,,,,,,,85.0,spearman_r,0.16519607843137257,0.0930159168331621,,,,
di,ridge_6d,5fold_single_vs_joint,,,,,,,85.0,spearman_r,0.2563725490196079,0.21431493640115007,,,,
homa_ir,single_mi,5fold_single_vs_joint,,,,,,,97.0,rmse,1.305040651156046,0.2402797131558644,,,,
homa_ir,single_si,5fold_single_vs_joint,,,,,,,97.0,rmse,1.2711046222418567,0.21966207387729259,,,,
homa_ir,ridge_6d,5fold_single_vs_joint,,,,,,,97.0,rmse,1.2719312976293407,0.21081435738399798,,,,
homa_ir,single_mi,5fold_single_vs_joint,,,,,,,97.0,r2,-0.030501154710452005,0.08851534753150805,,,,
homa_ir,single_si,5fold_single_vs_joint,,,,,,,97.0,r2,0.019235636173674832,0.09227063283136826,,,,
homa_ir,ridge_6d,5fold_single_vs_joint,,,,,,,97.0,r2,0.002056233051255685,0.1730362886022664,,,,
homa_ir,single_mi,5fold_single_vs_joint,,,,,,,97.0,pearson_r,0.30163985373261226,0.11842023560878737,,,,
homa_ir,single_si,5fold_single_vs_joint,,,,,,,97.0,pearson_r,0.28305381514100086,0.14187912703977418,,,,
