target,fold_id,spearman_r,rmse,r2
sspg,0,0.49509803921568635,75.5538561261308,0.0751829604840053
sspg,1,0.26854695421573727,64.66380447870094,0.10203412611396656
sspg,2,0.18416237491483956,70.35387393862482,-1.1762970419233003
sspg,3,0.8241356167873644,81.84984846593925,0.14552202743638665
sspg,4,0.61663004184626,74.71011301014363,0.09167431985506436
di,0,0.6868131868131868,1.5075859681533277,0.008812803495115706
di,1,0.5494505494505494,1.0772886031681266,0.10823762492117117
di,2,0.7802197802197801,0.8143453378813501,0.37326474990106506
di,3,0.4545454545454546,0.9601542532583232,-0.8028613078298952
di,4,0.3706293706293707,0.7327458335924572,-0.8257218928151508
homa_ir,0,0.24661654135338343,1.0260092285702356,-0.08255456035033282
homa_ir,1,0.669172932330827,0.957281031299407,0.27202266880894754
homa_ir,2,0.4421052631578948,1.5905252862433024,-0.10862523699901483
homa_ir,3,0.5835893497307078,1.3996503456422318,0.12566755920689854
homa_ir,4,0.4140350877192982,1.1571309432348051,0.20727085978001059
homa_b,0,0.5984962406015037,50.79917362708193,0.2259864560510857
homa_b,1,0.3789473684210526,50.049906230395855,-0.2132887318441854
homa_b,2,0.6052631578947367,36.58030694621632,0.16721842031027256
homa_b,3,0.39649122807017545,57.027985692849235,-0.009943559934850077
homa_b,4,0.4982456140350877,50.37722947717234,0.06933744467781133
