target,fold_id,spearman_r,rmse,r2
sspg,0,0.5955882352941178,78.70678542785987,-0.0036144452170634445
sspg,1,0.4132434866242167,65.7365629438476,0.0719928696991865
sspg,2,0.1853901240809385,74.748784300376,-1.4566902758258418
sspg,3,0.8050038971119434,88.98430296841714,-0.009931499472835226
sspg,4,0.665195176406944,69.75911330937366,0.2080738033264392
di,0,0.7637362637362637,1.5917178464428805,-0.10490180119473402
di,1,0.38461538461538464,1.1109150280216595,0.051697932161081206
di,2,0.6758241758241759,0.8904080362909271,0.25071845640954904
di,3,-0.18181818181818185,0.945121084648875,-0.7468483415206797
di,4,0.09090909090909093,0.7527070612293183,-0.9265482414432686
homa_ir,0,0.35939849624060144,0.9798888330393536,0.012582371524721747
homa_ir,1,0.675187969924812,0.9581459721076422,0.2707065625859988
homa_ir,2,0.6350877192982456,1.4169643377533516,0.12012405438553697
homa_ir,3,0.6458973855666179,1.3480750195619824,0.18891643147094872
homa_ir,4,0.5035087719298245,1.1210390655838338,0.2559514028943539
homa_b,0,0.45563909774436084,55.065089475566275,0.09053086733274684
homa_b,1,0.30225563909774433,48.91625759849339,-0.15894833165966582
homa_b,2,0.612280701754386,35.93817267943048,0.19619925945278893
homa_b,3,0.343859649122807,57.18542103082984,-0.015527494839345568
homa_b,4,0.28070175438596495,51.241532113126524,0.03712946993275068
