meal_type,n_sspg,sspg_pearson_r,sspg_spearman_r,sspg_r2,sspg_rmse,sspg_mae,n_di,di_pearson_r,di_spearman_r,di_r2,di_rmse,di_mae
Cornflakes,20,0.4600466242039546,0.2556390977443609,0.1623525620318098,73.05411091462773,49.66948051452637,16,0.2721093501605166,0.08529411764705883,-1692.2936957260588,29.83348649220009,27.94869346017621
PB_sandwich,20,0.26483413192973465,0.05714285714285714,-0.057804770264182403,82.09501527367046,58.09455966949463,16,0.14880356825032456,0.12352941176470587,-1268.3174736582616,25.829915997045163,24.664642399499634
Protein_bar,20,0.6847842722109649,0.6812030075187969,0.2728531294370412,68.06519563196582,42.51522674560547,16,0.48947169658303685,0.5470588235294118,-1402.8474570679073,27.164256600584498,26.07928473348401
