gold	param	spearman_r	p_value	n
sspg	si	-0.7112494861056756	0.021090925985548795	10
sspg	mi	0.03647433262080388	0.9203184602756675	10
sspg	tau_m	0.6322217654272672	0.049846099509679546	10
sspg	sg	-0.5592731001856595	0.09278876749399557	10
di	si	0.48571428571428577	0.3287230320699709	6
di	mi	-0.2571428571428572	0.6227871720116618	6
di	tau_m	-0.48571428571428577	0.3287230320699709	6
di	sg	0.2571428571428572	0.6227871720116618	6
homa_ir	si	-0.38333333333333336	0.30849527238037144	9
homa_ir	mi	-0.31666666666666665	0.4063970144863861	9
homa_ir	tau_m	0.18333333333333335	0.6368198117628943	9
homa_ir	sg	-0.33333333333333337	0.38071318167686347	9
homa_b	si	0.6666666666666667	0.0498672305688851	9
homa_b	mi	-0.3666666666666667	0.33173980143301496	9
homa_b	tau_m	-0.41666666666666663	0.26458604674749614	9
homa_b	sg	0.6666666666666667	0.0498672305688851	9
