gold	param	spearman_r	p_value	n
sspg	si	-0.3592878785739777	0.3820646773649864	8
sspg	mi	0.1197626261913259	0.7775830437712571	8
sspg	tau_m	0.3113828280974473	0.45279875742633724	8
sspg	sg	-0.07185757571479554	0.8657301238340008	8
di	si	-0.39999999999999997	0.6	4
di	mi	-0.39999999999999997	0.6	4
di	tau_m	0.19999999999999998	0.8	4
di	sg	-0.39999999999999997	0.6	4
homa_ir	si	-0.3545454545454546	0.2846927409558867	11
homa_ir	mi	-0.14545454545454548	0.6695786456420787	11
homa_ir	tau_m	-0.10000000000000002	0.7698749998921366	11
homa_ir	sg	0.20000000000000004	0.5554454421055854	11
homa_b	si	0.18181818181818182	0.5926152128455	11
homa_b	mi	0.33636363636363636	0.31182431390038623	11
homa_b	tau_m	0.45454545454545453	0.16014543725525882	11
homa_b	sg	-0.18181818181818182	0.5926152128455	11
