gold	param	spearman_r	p_value	n
sspg	si	-0.6847124716486249	0.08966645319106825	7
sspg	mi	-0.5045249791095131	0.24820311426451094	7
sspg	tau_m	0.054056247761733546	0.9083652825239955	7
sspg	sg	0.12613124477737828	0.7875721594074739	7
di	si	0.6	0.20799999999999982	6
di	mi	0.6	0.20799999999999982	6
di	tau_m	0.8285714285714287	0.04156268221574334	6
di	sg	-0.3714285714285715	0.46847813411078715	6
homa_ir	si	-0.7142857142857144	0.04652823228416724	8
homa_ir	mi	-0.6904761904761906	0.057990318164572716	8
homa_ir	tau_m	-0.261904761904762	0.530922861565801	8
homa_ir	sg	0.3333333333333334	0.4197530864197531	8
homa_b	si	-0.4285714285714286	0.2894032248467901	8
homa_b	mi	-0.3571428571428572	0.38512064355625636	8
homa_b	tau_m	-0.28571428571428575	0.4927262450169573	8
homa_b	sg	0.523809523809524	0.18272075053971484	8
