target,fold_id,spearman_r,rmse,r2
sspg,0,0.3602941176470589,81.35435326287953,-0.07226997958243597
sspg,1,0.19497244621142568,69.11597184310322,-0.0258743350808317
sspg,2,-0.03192147831857219,64.38272376350862,-0.8225557890166666
sspg,3,0.7225903354332069,90.09179008664955,-0.03522689102400256
sspg,4,0.7417220551086279,66.25482175703942,0.2856389187798839
di,0,0.2747252747252747,1.6137087414316027,-0.1356429610937413
di,1,0.33516483516483514,1.1015710575165991,0.06758329068202984
di,2,0.6263736263736264,0.9455312616804035,0.15507399360659424
di,3,-0.15384615384615385,0.9562778543509022,-0.7883334293366133
di,4,0.22377622377622378,0.756449776758272,-0.945754780020797
homa_ir,0,0.3278195488721804,0.9839056010441597,0.004470519243155113
homa_ir,1,0.6842105263157895,0.9516937160379009,0.280495768368068
homa_ir,2,0.5894736842105263,1.475689040257169,0.04568157554011798
homa_ir,3,0.6344888719628597,1.4009375388405485,0.12405865412668537
homa_ir,4,0.46491228070175433,1.1203639169501394,0.2568473433488144
homa_b,0,0.45563909774436084,53.66321824172777,0.13624874045087354
homa_b,1,0.3157894736842105,47.441644972145426,-0.09012702496374358
homa_b,2,0.39122807017543854,37.676193471406535,0.11657343091207317
homa_b,3,0.3877192982456141,58.49182418702605,-0.062457024195875066
homa_b,4,0.38596491228070173,50.06820607481254,0.08072014383476855
