gold	param	spearman_r	p_value	n
sspg	si	-0.5428571428571429	0.26570262390670557	6
sspg	mi	0.08571428571428573	0.8717434402332361	6
sspg	tau_m	-0.6571428571428573	0.15617492711370237	6
sspg	sg	0.2	0.704	6
di	si	0.14285714285714288	0.7871720116618075	6
di	mi	-0.8285714285714287	0.04156268221574334	6
di	tau_m	0.2571428571428572	0.6227871720116618	6
di	sg	-0.028571428571428574	0.9571545189504373	6
homa_ir	si	0.04761904761904763	0.9108491685195836	8
homa_ir	mi	0.1666666666666667	0.693238811728395	8
homa_ir	tau_m	-0.19047619047619052	0.6514014957024814	8
homa_ir	sg	0.023809523809523815	0.9553740118158807	8
homa_b	si	0.38095238095238104	0.35181255311756476	8
homa_b	mi	0.1666666666666667	0.693238811728395	8
homa_b	tau_m	-0.04761904761904763	0.9108491685195836	8
homa_b	sg	0.11904761904761905	0.7788857260523797	8
