target,method,validation,rmse,mae,r2,pearson_r,spearman_r,spearman_p,n,metric,mean,std,n_folds,test_dataset,pearson_p,coef_file
sspg,direct_mi,full_sample,74.04000783771124,63.62592471347289,0.04698682167049384,0.2167644382053796,0.22141155870150464,0.0442615891196652,83.0,,,,,,,
sspg,direct_si,full_sample,73.36237531032282,62.00671473224852,0.06435142007546335,0.25367581689128993,0.23573071692391484,0.03192312132735038,83.0,,,,,,,
di,direct_mi,full_sample,1.1011603221270534,0.8270751388715043,0.18876358839361018,0.43446931812684275,0.5844273227904556,4.300873881733472e-09,85.0,,,,,,,
di,direct_si,full_sample,1.1801221374107616,0.9322119867743088,0.06824819792444181,0.2612435605415655,0.31562593134015227,0.003256268306073254,85.0,,,,,,,
homa_ir,direct_mi,full_sample,1.3268342435627218,1.0202226732509438,0.0016551143457091966,0.04068309655991701,0.22069759032660854,0.029832880918931274,97.0,,,,,,,
homa_ir,direct_si,full_sample,1.2906272137012662,0.9820616480253201,0.05539793421900463,0.2353676575466547,0.3370393504132811,0.0007361208692016618,97.0,,,,,,,
homa_b,direct_mi,full_sample,51.36016960122518,36.27980802905418,0.0011497818302895757,0.03390843302616014,-0.04906850063288824,0.6331546105480025,97.0,,,,,,,
homa_b,direct_si,full_sample,50.44148562409797,35.66470107165514,0.03656324925014243,0.19121519095025483,0.23319865743632326,0.02151873812011274,97.0,,,,,,,
sspg,single_mi,5fold_single_vs_joint,,,,,,,83.0,rmse,75.34901769459671,14.283578504762756,,,,
sspg,single_si,5fold_single_vs_joint,,,,,,,83.0,rmse,74.09157573946847,13.45379254737668,,,,
sspg,ridge_6d,5fold_single_vs_joint,,,,,,,83.0,rmse,65.54194884935893,6.336444040753045,,,,
sspg,single_mi,5fold_single_vs_joint,,,,,,,83.0,r2,-0.09556338663396549,0.10139580901198422,,,,
sspg,single_si,5fold_single_vs_joint,,,,,,,83.0,r2,-0.057865854757597514,0.0504284304763929,,,,
sspg,ridge_6d,5fold_single_vs_joint,,,,,,,83.0,r2,0.07894213438651632,0.4097255146998538,,,,
sspg,single_mi,5fold_single_vs_joint,,,,,,,83.0,pearson_r,0.18888301261656643,0.25187892731960726,,,,
sspg,single_si,5fold_single_vs_joint,,,,,,,83.0,pearson_r,0.22662154661010775,0.10236409901867115,,,,
sspg,ridge_6d,5fold_single_vs_joint,,,,,,,83.0,pearson_r,0.5504316043650131,0.23144586498145994,,,,
sspg,single_mi,5fold_single_vs_joint,,,,,,,83.0,spearman_r,0.17461001584772418,0.23728688547300084,,,,
sspg,single_si,5fold_single_vs_joint,,,,,,,83.0,spearman_r,0.22263432107137066,0.14617338716085154,,,,
sspg,ridge_6d,5fold_single_vs_joint,,,,,,,83.0,spearman_r,0.48167274974450364,0.25846571317217065,,,,
di,single_mi,5fold_single_vs_joint,,,,,,,85.0,rmse,1.0784786233796777,0.2863538707967239,,,,
di,single_si,5fold_single_vs_joint,,,,,,,85.0,rmse,1.201331914814291,0.24787322804446732,,,,
di,ridge_6d,5fold_single_vs_joint,,,,,,,85.0,rmse,1.120906864004216,0.2434156750908743,,,,
di,single_mi,5fold_single_vs_joint,,,,,,,85.0,r2,0.147283425670292,0.08984470956279057,,,,
di,single_si,5fold_single_vs_joint,,,,,,,85.0,r2,-0.0990764570586314,0.25050349727846966,,,,
di,ridge_6d,5fold_single_vs_joint,,,,,,,85.0,r2,0.05455184723884961,0.18286401907182961,,,,
di,single_mi,5fold_single_vs_joint,,,,,,,85.0,pearson_r,0.469160891840463,0.07914433703603345,,,,
di,single_si,5fold_single_vs_joint,,,,,,,85.0,pearson_r,0.2839016005960998,0.17835397377086992,,,,
di,ridge_6d,5fold_single_vs_joint,,,,,,,85.0,pearson_r,0.42466913597248174,0.09007641323179089,,,,
di,single_mi,5fold_single_vs_joint,,,,,,,85.0,spearman_r,0.569607843137255,0.10747038968825905,,,,
di,single_si,5fold_single_vs_joint,,,,,,,85.0,spearman_r,0.30098039215686273,0.1511315133681552,,,,
di,ridge_6d,5fold_single_vs_joint,,,,,,,85.0,spearman_r,0.4799019607843138,0.12640407127505687,,,,
homa_ir,single_mi,5fold_single_vs_joint,,,,,,,97.0,rmse,1.3603359540860518,0.21533363923795293,,,,
homa_ir,single_si,5fold_single_vs_joint,,,,,,,97.0,rmse,1.2991358392679366,0.22125958103365134,,,,
homa_ir,ridge_6d,5fold_single_vs_joint,,,,,,,97.0,rmse,1.2960596635978396,0.2262047428478043,,,,
homa_ir,single_mi,5fold_single_vs_joint,,,,,,,97.0,r2,-0.12832744480717856,0.07163749624208722,,,,
homa_ir,single_si,5fold_single_vs_joint,,,,,,,97.0,r2,-0.023016195393501526,0.04807431577540027,,,,
homa_ir,ridge_6d,5fold_single_vs_joint,,,,,,,97.0,r2,-0.09565550839580135,0.4788625410343641,,,,
homa_ir,single_mi,5fold_single_vs_joint,,,,,,,97.0,pearson_r,-0.13028588938602842,0.2322400175786767,,,,
homa_ir,single_si,5fold_single_vs_joint,,,,,,,97.0,pearson_r,0.25008788323046865,0.1336948664681915,,,,
homa_ir,ridge_6d,5fold_single_vs_joint,,,,,,,97.0,pearson_r,0.3845502800032222,0.1401602574161263,,,,
homa_ir,single_mi,5fold_single_vs_joint,,,,,,,97.0,spearman_r,-0.06342349729883026,0.28938912328789523,,,,
homa_ir,single_si,5fold_single_vs_joint,,,,,,,97.0,spearman_r,0.30838648079567005,0.11833696148364742,,,,
homa_ir,ridge_6d,5fold_single_vs_joint,,,,,,,97.0,spearman_r,0.3909976169311615,0.16231550778274714,,,,
homa_b,single_mi,5fold_single_vs_joint,,,,,,,97.0,rmse,51.72190838841743,7.191467448179565,,,,
homa_b,single_si,5fold_single_vs_joint,,,,,,,97.0,rmse,50.34620521708447,7.14033967996717,,,,
homa_b,ridge_6d,5fold_single_vs_joint,,,,,,,97.0,rmse,52.613519091952995,9.500755114546278,,,,
homa_b,single_mi,5fold_single_vs_joint,,,,,,,97.0,r2,-0.049881755018415366,0.02771421285533721,,,,
homa_b,single_si,5fold_single_vs_joint,,,,,,,97.0,r2,0.004989395268854735,0.05561021995017776,,,,
homa_b,ridge_6d,5fold_single_vs_joint,,,,,,,97.0,r2,-0.07933070561488073,0.13277768794088649,,,,
homa_b,single_mi,5fold_single_vs_joint,,,,,,,97.0,pearson_r,-0.10926890573896111,0.16875891369219856,,,,
homa_b,single_si,5fold_single_vs_joint,,,,,,,97.0,pearson_r,0.19424059834235002,0.1307983419715512,,,,
homa_b,ridge_6d,5fold_single_vs_joint,,,,,,,97.0,pearson_r,0.10371917829937934,0.12311855252032584,,,,
homa_b,single_mi,5fold_single_vs_joint,,,,,,,97.0,spearman_r,-0.17994987468671678,0.13182814449800132,,,,
homa_b,single_si,5fold_single_vs_joint,,,,,,,97.0,spearman_r,0.2106265664160401,0.19556772389907254,,,,
homa_b,ridge_6d,5fold_single_vs_joint,,,,,,,97.0,spearman_r,0.10726817042606518,0.1728853955412583,,,,
sspg,ridge_6d,5fold_subject,,,,,,,83.0,rmse,68.95967467796604,8.666549165552352,5.0,,,
sspg,ridge_6d,5fold_subject,,,,,,,83.0,mae,56.30438178019129,8.664070066675714,5.0,,,
sspg,ridge_6d,5fold_subject,,,,,,,83.0,r2,-0.012389315660780853,0.4496813491199134,5.0,,,
sspg,ridge_6d,5fold_subject,,,,,,,83.0,pearson_r,0.5533405569695979,0.23811233057632675,5.0,,,
sspg,ridge_6d,5fold_subject,,,,,,,83.0,spearman_r,0.5347640552603367,0.22008309421879801,5.0,,,
di,ridge_6d,5fold_subject,,,,,,,85.0,rmse,1.0788515722170227,0.27229540100793564,5.0,,,
di,ridge_6d,5fold_subject,,,,,,,85.0,mae,0.8171386207667986,0.1502448646633287,5.0,,,
di,ridge_6d,5fold_subject,,,,,,,85.0,r2,0.14617659801884464,0.050060727346240876,5.0,,,
di,ridge_6d,5fold_subject,,,,,,,85.0,pearson_r,0.4827577829669682,0.055603812643932535,5.0,,,
di,ridge_6d,5fold_subject,,,,,,,85.0,spearman_r,0.5401960784313726,0.11030609956703055,5.0,,,
homa_ir,ridge_6d,5fold_subject,,,,,,,97.0,rmse,1.197176930895442,0.2410179691026522,5.0,,,
homa_ir,ridge_6d,5fold_subject,,,,,,,97.0,mae,0.8790339257806172,0.08864027166923949,5.0,,,
homa_ir,ridge_6d,5fold_subject,,,,,,,97.0,r2,0.1326019040559721,0.11938024032295225,5.0,,,
homa_ir,ridge_6d,5fold_subject,,,,,,,97.0,pearson_r,0.44271509692322253,0.09789961229554692,5.0,,,
homa_ir,ridge_6d,5fold_subject,,,,,,,97.0,spearman_r,0.4825945816941647,0.0516955863813746,5.0,,,
homa_b,ridge_6d,5fold_subject,,,,,,,97.0,rmse,51.90046544669705,9.270077813803814,5.0,,,
homa_b,ridge_6d,5fold_subject,,,,,,,97.0,mae,37.01183666862205,6.2567098488560156,5.0,,,
homa_b,ridge_6d,5fold_subject,,,,,,,97.0,r2,-0.051361628216300304,0.13163074882403517,5.0,,,
homa_b,ridge_6d,5fold_subject,,,,,,,97.0,pearson_r,0.1792787653096868,0.17157384000640963,5.0,,,
homa_b,ridge_6d,5fold_subject,,,,,,,97.0,spearman_r,0.23979949874686715,0.2554580616041703,5.0,,,
sspg,ridge_6d,leave_one_dataset_out,69.16081062409647,59.968148645750986,0.15851325799538707,0.5218229398358697,0.410999090315633,0.01945019744539827,32.0,,,,,D1,0.0021905782934345227,
sspg,ridge_6d,leave_one_dataset_out,70.55986718144793,61.0382199847238,0.06010024336854902,0.27244441062883107,0.22240145288949295,0.2291603875865661,31.0,,,,,D2,0.13813160109749872,
sspg,ridge_6d,leave_one_dataset_out,84.86152144196,65.83599438763648,-0.13029959685531,0.707820404763146,0.6451127819548872,0.0021306929704406788,20.0,,,,,D4,0.0004803634214153444,
di,ridge_6d,leave_one_dataset_out,1.0799041714534288,0.7973987543025254,-0.26309845073022364,0.10287321602756677,0.17376959105151188,0.34153176340544955,32.0,,,,,D1,0.5752913206279356,
di,ridge_6d,leave_one_dataset_out,1.4089792879876715,0.9745250252495623,-0.2553658928742546,-0.182715503148549,-0.14798387096774193,0.42692251600323894,31.0,,,,,D2,0.32520121096258,
di,ridge_6d,leave_one_dataset_out,6.488603221103484,5.257563510689783,-33324.317223958096,-0.5321079487814759,-0.479390175042349,0.02397510673967282,22.0,,,,,D4,0.010801050952845363,
homa_ir,ridge_6d,leave_one_dataset_out,1.1475007524261014,0.9291739196157457,0.07088938353502972,0.5106877588705767,0.5537530955344065,0.0010093658377587054,32.0,,,,,D1,0.0028211607037448762,
homa_ir,ridge_6d,leave_one_dataset_out,1.3727621736148192,1.0208015918261943,0.09234934018128516,0.44350523658271185,0.4736842105263157,0.003062833958123578,37.0,,,,,D2,0.005970816376750043,
homa_ir,ridge_6d,leave_one_dataset_out,1.9334792621948234,1.5409602783789167,-1.485634451411478,0.15454366279420995,0.10756808640490202,0.5858698036121455,28.0,,,,,D4,0.432325081805377,
homa_b,ridge_6d,leave_one_dataset_out,59.8321916597626,42.56421270328541,-0.15320177735377816,-0.13522260452484425,-0.17045454545454544,0.3509623826639746,32.0,,,,,D1,0.46057501531435996,
homa_b,ridge_6d,leave_one_dataset_out,47.66075491857298,31.3601462283705,0.00969510249651484,0.1633797156395613,0.2527264106211475,0.1312653552503884,37.0,,,,,D2,0.3339425075198204,
homa_b,ridge_6d,leave_one_dataset_out,53.44611176203791,44.268769429778764,-0.3782714254403319,-0.1439286723920321,-0.22419929665672347,0.25140753099144275,28.0,,,,,D4,0.4649662837166991,
sspg,ridge_6d_coef,full_sample,,,,,,,,,,,,,,joint_weights_sspg.csv
di,ridge_6d_coef,full_sample,,,,,,,,,,,,,,joint_weights_di.csv
homa_ir,ridge_6d_coef,full_sample,,,,,,,,,,,,,,joint_weights_homa_ir.csv
homa_b,ridge_6d_coef,full_sample,,,,,,,,,,,,,,joint_weights_homa_b.csv
