target,method,validation,rmse,mae,r2,pearson_r,spearman_r,spearman_p,n,metric,mean,std,n_folds,test_dataset,pearson_p,coef_file
sspg,direct_mi,full_sample,70.6732408261764,56.872081284109804,0.13168759008497855,0.3628878478055973,0.40922978432990637,0.00012235019074373102,83.0,,,,,,,
sspg,direct_si,full_sample,75.78383602750023,63.83607020079682,0.0015664563394416353,0.039578483288798205,0.035021049728709855,0.7532820543876694,83.0,,,,,,,
di,direct_mi,full_sample,1.0634011903694331,0.8006131964051653,0.1045906529054963,0.3234047818222316,0.32796092505391905,0.008690643517000104,63.0,,,,,,,
di,direct_si,full_sample,1.1167163865333773,0.8545510576358516,0.01255454021081448,0.11204704463216372,0.05873246367146809,0.6475025717697702,63.0,,,,,,,
homa_ir,direct_mi,full_sample,1.2284378319930394,0.8755618143386353,0.14423677342335617,0.3797851674609625,0.5103520825909973,9.286571413088353e-08,97.0,,,,,,,
homa_ir,direct_si,full_sample,1.3277979003991398,1.022279504598451,0.00020442637423212506,0.014297775149528617,0.0012097702094347417,0.9906167769749643,97.0,,,,,,,
homa_b,direct_mi,full_sample,51.18897297565204,35.90666301924008,0.00779753221908408,0.08830363649977246,0.03157268391251901,0.7588431353946392,97.0,,,,,,,
homa_b,direct_si,full_sample,50.12163246141912,35.908740789927116,0.04874295652063476,0.22077807074217037,0.17842971595542292,0.08035866975348459,97.0,,,,,,,
sspg,single_mi,5fold_single_vs_joint,,,,,,,83.0,rmse,74.6521716469716,9.570234192761589,,,,
sspg,single_si,5fold_single_vs_joint,,,,,,,83.0,rmse,76.3911019643014,14.172082043053413,,,,
sspg,ridge_6d,5fold_single_vs_joint,,,,,,,83.0,rmse,75.43854430907336,9.02202476535851,,,,
sspg,single_mi,5fold_single_vs_joint,,,,,,,83.0,r2,-0.2004238263830242,0.5822677199892174,,,,
sspg,single_si,5fold_single_vs_joint,,,,,,,83.0,r2,-0.12660813210218597,0.08916239195285638,,,,
sspg,ridge_6d,5fold_single_vs_joint,,,,,,,83.0,r2,-0.19640993603697132,0.47860810532203,,,,
sspg,single_mi,5fold_single_vs_joint,,,,,,,83.0,pearson_r,0.4073218149714604,0.2981093362805357,,,,
sspg,single_si,5fold_single_vs_joint,,,,,,,83.0,pearson_r,-0.009338617903430952,0.13303644587440647,,,,
sspg,ridge_6d,5fold_single_vs_joint,,,,,,,83.0,pearson_r,0.3613875466625256,0.3025871418438521,,,,
sspg,single_mi,5fold_single_vs_joint,,,,,,,83.0,spearman_r,0.3873291069709525,0.2838717378343039,,,,
sspg,single_si,5fold_single_vs_joint,,,,,,,83.0,spearman_r,-0.010844312771212138,0.10508497394932659,,,,
sspg,ridge_6d,5fold_single_vs_joint,,,,,,,83.0,spearman_r,0.35962535652207517,0.30882012028836403,,,,
di,single_mi,5fold_single_vs_joint,,,,,,,63.0,rmse,1.0600242736153354,0.30014165872997284,,,,
di,single_si,5fold_single_vs_joint,,,,,,,63.0,rmse,1.1048435580821507,0.333411585670974,,,,
di,ridge_6d,5fold_single_vs_joint,,,,,,,63.0,rmse,1.130706463203641,0.27685824901983525,,,,
di,single_mi,5fold_single_vs_joint,,,,,,,63.0,r2,-0.2691284086306132,0.39000515008745407,,,,
di,single_si,5fold_single_vs_joint,,,,,,,63.0,r2,-0.32763996574131504,0.30109409173488644,,,,
di,ridge_6d,5fold_single_vs_joint,,,,,,,63.0,r2,-0.5535546282808407,0.6907780327904464,,,,
di,single_mi,5fold_single_vs_joint,,,,,,,63.0,pearson_r,0.27677286376610066,0.19026175567156864,,,,
di,single_si,5fold_single_vs_joint,,,,,,,63.0,pearson_r,0.09165220425174153,0.13555651990849785,,,,
di,ridge_6d,5fold_single_vs_joint,,,,,,,63.0,pearson_r,0.188205665087439,0.2558372920631597,,,,
