gold	param	spearman_r	p_value	n
sspg	si	-0.10334394242561099	0.7763340602409095	10
sspg	mi	-0.6322217654272672	0.049846099509679546	10
sspg	tau_m	0.4559291577600484	0.18539676445371583	10
sspg	sg	0.6261427099904666	0.05277824501366533	10
di	si	0.08571428571428573	0.8717434402332361	6
di	mi	0.48571428571428577	0.3287230320699709	6
di	tau_m	-0.5428571428571429	0.26570262390670557	6
di	sg	-0.5428571428571429	0.26570262390670557	6
homa_ir	si	-0.26666666666666666	0.4879222748387009	9
homa_ir	mi	-0.25	0.5164895523012263	9
homa_ir	tau_m	0.2333333333333333	0.5456987782182727	9
homa_ir	sg	0.7833333333333333	0.012519873019449882	9
homa_b	si	-0.26666666666666666	0.4879222748387009	9
homa_b	mi	0.7666666666666667	0.01594401657897401	9
homa_b	tau_m	-0.8499999999999999	0.003704777327585812	9
homa_b	sg	0.0	1.0	9
