target,fold_id,spearman_r,rmse,r2
sspg,0,0.28921568627450983,80.24957618964855,-0.043345262290237496
sspg,1,0.18884123721106635,66.83261228972503,0.04078888987272722
sspg,2,-0.08962568912522192,67.93372585942171,-1.0291446527889527
sspg,3,0.7505520795742068,87.15894896793735,0.031077410343217204
sspg,4,0.7167036524561543,68.60012753135456,0.23416951126948704
di,0,0.30769230769230765,1.634207972543218,-0.16467877245185836
di,1,0.23076923076923078,1.086661629948458,0.09265243351008268
di,2,0.5164835164835164,0.9110706736749931,0.21553959482773632
di,3,-0.43356643356643365,1.1553079944908067,-1.610212440391268
di,4,0.2937062937062937,0.8757203481881405,-1.6077069835976165
homa_ir,0,0.26616541353383455,1.045924183624971,-0.12498742813968189
homa_ir,1,0.6090225563909774,0.993917242103293,0.21523541050910244
homa_ir,2,0.524561403508772,1.5312085514461824,-0.027477443897984788
homa_ir,3,0.588854817547827,1.3985332785951219,0.12706261935375407
homa_ir,4,0.40175438596491225,1.1746813136986505,0.18304162617388364
homa_b,0,0.5263157894736841,53.152111346746615,0.15262371334852365
homa_b,1,-0.10375939849624059,55.79286832732859,-0.5077002479889896
homa_b,2,0.5210526315789473,37.28633464325399,0.1347615595668339
homa_b,3,0.4789473684210526,56.246747631047754,0.01753775331666141
homa_b,4,0.4859649122807017,50.8370327769047,0.05227121920512601
