target,fold_id,spearman_r,rmse,r2
sspg,0,0.5049019607843138,77.38269319410693,0.029869330291419915
sspg,1,0.32863280241925835,64.55871235310128,0.10495051677254674
sspg,2,0.16451838825725668,73.69623624919116,-1.387991388217519
sspg,3,0.7093452987348385,87.61587902803393,0.02089164362250151
sspg,4,0.5459898461216289,73.40005974995454,0.12325028593041554
di,0,0.3681318681318681,1.690972784182134,-0.2469950968258421
di,1,0.38461538461538464,1.1011840747272825,0.06823829307469376
di,2,0.46703296703296704,0.9398029484218378,0.16528061489732404
di,3,-0.30069930069930073,1.0562393209741456,-1.1817498772488184
di,4,0.16783216783216784,0.6840403128500759,-0.5910773811238683
homa_ir,0,0.25112781954887214,1.156915598030606,-0.37641885290638566
homa_ir,1,0.7233082706766917,0.9486627642555181,0.28507142106188865
homa_ir,2,0.5631578947368421,1.5443617646036671,-0.045205500259241305
homa_ir,3,0.48530061714448325,1.5042872657973025,-0.00994805994201653
homa_ir,4,0.4350877192982456,1.1352296991608442,0.2369951529926716
homa_b,0,-0.08872180451127819,58.46868039507832,-0.025372934115834855
homa_b,1,-0.33233082706766914,48.21018549454272,-0.12573257380313096
homa_b,2,0.40175438596491225,38.03884527945402,0.09948475490795228
homa_b,3,0.243859649122807,58.72550674895265,-0.07096329439232374
homa_b,4,0.16666666666666666,51.586839879304705,0.024108510449122433
