target,fold_id,spearman_r,rmse,r2
sspg,0,0.34068627450980393,80.19641621433847,-0.04196342726126434
sspg,1,0.22930721661343773,68.48617322728288,-0.007263569757804289
sspg,2,0.033149227484671126,71.04220790168908,-1.219090631085657
sspg,3,0.6769685423610493,92.0962955935758,-0.08180612461851089
sspg,4,0.587196626960997,71.33922155048963,0.17179177711437854
di,0,0.4340659340659341,1.6262009393692496,-0.15329371544174353
di,1,0.4505494505494505,1.0218789520782252,0.19761292948625564
di,2,0.5439560439560439,0.9586784170670624,0.13141406350595042
di,3,-0.20979020979020982,0.9286164154079665,-0.6863705571774807
di,4,0.2377622377622378,0.7388910694703736,-0.8564734516168169
homa_ir,0,0.193984962406015,1.1064561420525985,-0.2589708293819708
homa_ir,1,0.6075187969924812,0.9994470152695981,0.20647886251100434
homa_ir,2,0.6210526315789473,1.4945623244440167,0.021115018882375658
homa_ir,3,0.5783238819135885,1.4180707774271477,0.10250239970599706
homa_ir,4,0.4280701754385965,1.1777220267346078,0.17880668841764424
homa_b,0,0.20300751879699244,56.729950607668336,0.03470495675424479
homa_b,1,-0.12030075187969923,48.002529627134145,-0.1160557172042358
homa_b,2,0.4,38.54437906708216,0.07539012531497546
homa_b,3,0.39473684210526316,56.717787651037916,0.0010135333706825511
homa_b,4,-0.28771929824561404,52.86067310221222,-0.024681887063975116
