gold	param	spearman_r	p_value	n
sspg	si	-0.3	0.6238376647810728	5
sspg	mi	-0.6	0.28475697986529375	5
sspg	tau_m	-0.8999999999999998	0.03738607346849875	5
sspg	sg	-0.7999999999999999	0.10408803866182788	5
di	si	0.09999999999999999	0.8728885715695383	5
di	mi	0.3	0.6238376647810728	5
di	tau_m	0.9999999999999999	1.4042654220543672e-24	5
di	sg	0.8999999999999998	0.03738607346849875	5
homa_ir	si	-0.523809523809524	0.18272075053971484	8
homa_ir	mi	-0.6666666666666669	0.07098765432098751	8
homa_ir	tau_m	-0.5714285714285715	0.13895995716070667	8
homa_ir	sg	-0.7142857142857144	0.04652823228416724	8
homa_b	si	0.30952380952380953	0.4556448907375822	8
homa_b	mi	0.2142857142857143	0.6103444156452669	8
homa_b	tau_m	0.2142857142857143	0.6103444156452669	8
homa_b	sg	0.2380952380952381	0.5701563208157683	8
