target,method,validation,rmse,mae,r2,pearson_r,spearman_r,spearman_p,n,metric,mean,std,n_folds,test_dataset,pearson_p,coef_file
sspg,direct_mi,full_sample,73.39172360594392,60.749357264446346,0.06360266613806032,0.25219569016551485,0.3358388494817616,0.0019097706254565785,83.0,,,,,,,
sspg,direct_si,full_sample,70.64616211739228,58.00964192814087,0.13235285671499641,0.36380332147328776,0.3746391491811956,0.0004841822814524867,83.0,,,,,,,
di,direct_mi,full_sample,1.0679116772589328,0.8170800392688026,0.09697866707561698,0.3114139802186243,0.3736844000413104,0.0025550895755575816,63.0,,,,,,,
di,direct_si,full_sample,1.0929747798248826,0.8311754433965439,0.05409478250067845,0.23258285083098135,0.3171361023666154,0.011324422239903412,63.0,,,,,,,
homa_ir,direct_mi,full_sample,1.2842176155729894,0.9531477236325533,0.06475692710401204,0.2544738240055481,0.37612018804849906,0.0001466137670094522,97.0,,,,,,,
homa_ir,direct_si,full_sample,1.2193827468970673,0.8764895949336928,0.1568063130686601,0.3959877688371894,0.5201880403807494,4.736216756299896e-08,97.0,,,,,,,
homa_b,direct_mi,full_sample,51.36725035670504,36.26397035379017,0.0008743504311032879,0.02956941715866683,-0.018271655267157502,0.8590081641220787,97.0,,,,,,,
homa_b,direct_si,full_sample,51.38920290474102,36.46451952797388,2.0185941703498855e-05,0.004492876773687477,-0.05839171300022518,0.5699524872442958,97.0,,,,,,,
sspg,single_mi,5fold_single_vs_joint,,,,,,,83.0,rmse,76.22280894307968,10.508325108984103,,,,
sspg,single_si,5fold_single_vs_joint,,,,,,,83.0,rmse,74.49600737706245,9.333171384687642,,,,
sspg,ridge_6d,5fold_single_vs_joint,,,,,,,83.0,rmse,75.45801848795278,8.000537963134514,,,,
sspg,single_mi,5fold_single_vs_joint,,,,,,,83.0,r2,-0.1880194775652024,0.3773888653767728,,,,
sspg,single_si,5fold_single_vs_joint,,,,,,,83.0,r2,-0.15121800581831601,0.4024856747534462,,,,
sspg,ridge_6d,5fold_single_vs_joint,,,,,,,83.0,r2,-0.19630027948795412,0.46430161228765515,,,,
sspg,single_mi,5fold_single_vs_joint,,,,,,,83.0,pearson_r,0.30547235081666535,0.20744516362422277,,,,
sspg,single_si,5fold_single_vs_joint,,,,,,,83.0,pearson_r,0.3458482708583013,0.38465446702785727,,,,
sspg,ridge_6d,5fold_single_vs_joint,,,,,,,83.0,pearson_r,0.3459212415003442,0.31724306296195565,,,,
sspg,single_mi,5fold_single_vs_joint,,,,,,,83.0,spearman_r,0.33702419637684866,0.2821232786667955,,,,
sspg,single_si,5fold_single_vs_joint,,,,,,,83.0,spearman_r,0.357592123027232,0.3972676405545359,,,,
sspg,ridge_6d,5fold_single_vs_joint,,,,,,,83.0,spearman_r,0.3333439384649933,0.2616341446991933,,,,
di,single_mi,5fold_single_vs_joint,,,,,,,63.0,rmse,1.074925102272257,0.3008322013687405,,,,
di,single_si,5fold_single_vs_joint,,,,,,,63.0,rmse,1.084076578891961,0.3215270737163301,,,,
di,ridge_6d,5fold_single_vs_joint,,,,,,,63.0,rmse,1.0600382988459107,0.28675636958063033,,,,
di,single_mi,5fold_single_vs_joint,,,,,,,63.0,r2,-0.32645432184141093,0.504742098743156,,,,
di,single_si,5fold_single_vs_joint,,,,,,,63.0,r2,-0.3223364788448528,0.4108417202166871,,,,
di,ridge_6d,5fold_single_vs_joint,,,,,,,63.0,r2,-0.2827212010072965,0.42625627187936743,,,,
di,single_mi,5fold_single_vs_joint,,,,,,,63.0,pearson_r,0.27653581243758313,0.2372878393430556,,,,
di,single_si,5fold_single_vs_joint,,,,,,,63.0,pearson_r,0.23440478392113206,0.2085180077560122,,,,
di,ridge_6d,5fold_single_vs_joint,,,,,,,63.0,pearson_r,0.3436145630105617,0.17750932487512108,,,,
