gold	param	spearman_r	p_value	n
sspg	si	-0.028571428571428574	0.9571545189504373	6
sspg	mi	-0.028571428571428574	0.9571545189504373	6
sspg	tau_m	-0.14285714285714288	0.7871720116618075	6
sspg	sg	-0.14285714285714288	0.7871720116618075	6
di	si	0.39999999999999997	0.5046315754686911	5
di	mi	0.39999999999999997	0.5046315754686911	5
di	tau_m	0.0	1.0	5
di	sg	-0.39999999999999997	0.5046315754686911	5
homa_ir	si	-0.33333333333333326	0.34659350708733405	10
homa_ir	mi	-0.33333333333333326	0.34659350708733405	10
homa_ir	tau_m	-0.33333333333333326	0.34659350708733405	10
homa_ir	sg	0.33333333333333326	0.34659350708733405	10
homa_b	si	-0.18787878787878787	0.603217610029209	10
homa_b	mi	-0.18787878787878787	0.603217610029209	10
homa_b	tau_m	-0.2121212121212121	0.5563057751029299	10
homa_b	sg	0.23636363636363633	0.5108853175152002	10
