target,fold_id,spearman_r,rmse,r2
sspg,0,0.3995098039215687,80.33239644725009,-0.04549990824775696
sspg,1,0.4328633554253664,65.22803081376051,0.08629529290989957
sspg,2,0.088397939959123,64.3670624288353,-0.8216692100454912
sspg,3,0.743193725852891,78.82506665499223,0.20750997316563657
sspg,4,0.694628591292207,70.9258100118504,0.18136291481594213
di,0,0.24725274725274726,1.622950287061542,-0.14868763036738097
di,1,0.4010989010989011,1.0695524761529691,0.12099932407885583
di,2,0.6043956043956044,0.9310638337456444,0.1807323479069487
di,3,-0.17482517482517487,0.9619425210409437,-0.8095831467396091
di,4,0.3076923076923077,0.7800889018824303,-1.0692649741690228
homa_ir,0,0.2721804511278195,1.135697728244546,-0.32639468746789224
homa_ir,1,0.6541353383458646,0.9642186294390266,0.26143285313301556
homa_ir,2,0.6385964912280702,1.478783013423531,0.04167567618293555
homa_ir,3,0.4142168016133745,1.4260700730802827,0.09234832557246608
homa_ir,4,0.5140350877192983,1.0810204240927717,0.308125050103078
homa_b,0,0.24060150375939846,56.72398301616041,0.03490803056127967
homa_b,1,-0.16691729323308271,54.43032910671412,-0.4349591846469676
homa_b,2,0.30877192982456136,38.46511501522061,0.07918901742078965
homa_b,3,0.25263157894736843,57.8535902916752,-0.0393975087921421
homa_b,4,0.28070175438596495,50.705260395342094,0.057177981775389575
