target,fold_id,spearman_r,rmse,r2
sspg,0,0.32598039215686275,80.6265124417042,-0.05316957007577727
sspg,1,0.1974249298115694,65.62383424638233,0.07517293668913616
sspg,2,0.1006754316201123,75.19159402759767,-1.485883219816575
sspg,3,0.713760310967628,88.95177717476463,-0.009193328380584731
sspg,4,0.7299486891545226,70.3806638133842,0.19389888218633644
di,0,0.2692307692307692,1.6410175673074383,-0.17440521420153066
di,1,0.32417582417582413,1.0834770658191852,0.09796277565925138
di,2,0.5824175824175823,0.9489760242530386,0.14890630460517584
di,3,-0.22377622377622378,1.0209808465116583,-1.0385223987999126
di,4,0.22377622377622378,0.6719166301747326,-0.5351778239155522
homa_ir,0,0.17593984962406017,1.0559219440698004,-0.14659723598022456
homa_ir,1,0.7172932330827068,0.9719240338251371,0.24958139628096354
homa_ir,2,0.5280701754385965,1.513422522748457,-0.0037463766959009437
homa_ir,3,0.5326898274985558,1.4187977162467809,0.10158200407901574
homa_ir,4,0.41578947368421054,1.1806773760621392,0.17468014910405327
homa_b,0,0.4766917293233082,53.765653096184266,0.13294805580499613
homa_b,1,-0.22406015037593985,48.33525322680196,-0.1315809414178064
homa_b,2,0.45614035087719296,36.33100829754616,0.1785307297576635
homa_b,3,0.519298245614035,55.71466277588255,0.03603769241344923
homa_b,4,0.243859649122807,50.818953124214254,0.052945198758804324
