gold	param	spearman_r	p_value	n
sspg	si	-0.10714285714285716	0.8191508555699912	7
sspg	mi	-0.39285714285714296	0.38331687042697266	7
sspg	tau_m	-0.10714285714285716	0.8191508555699912	7
sspg	sg	0.3214285714285715	0.4820720382996776	7
di	si	-0.2571428571428572	0.6227871720116618	6
di	mi	0.48571428571428577	0.3287230320699709	6
di	tau_m	-0.2571428571428572	0.6227871720116618	6
di	sg	0.48571428571428577	0.3287230320699709	6
homa_ir	si	0.26666666666666666	0.4879222748387009	9
homa_ir	mi	-0.5833333333333334	0.09918581647988323	9
homa_ir	tau_m	0.35	0.35581957250178897	9
homa_ir	sg	0.09999999999999999	0.797971695234851	9
homa_b	si	-0.26666666666666666	0.4879222748387009	9
homa_b	mi	0.19999999999999998	0.6059012741795533	9
homa_b	tau_m	-0.31666666666666665	0.4063970144863861	9
homa_b	sg	0.5333333333333333	0.13922686754397814	9
