gold	param	spearman_r	p_value	n
sspg	si	-0.6443798763008685	0.04431151432143616	10
sspg	mi	-0.5471149893120582	0.1016780321289929	10
sspg	tau_m	0.24316221747202585	0.49843371099777956	10
sspg	sg	-0.7416447632896788	0.014075178336931775	10
di	si	0.09523809523809526	0.8225054302036114	8
di	mi	0.0	1.0	8
di	tau_m	-0.28571428571428575	0.4927262450169573	8
di	sg	0.04761904761904763	0.9108491685195836	8
homa_ir	si	-0.5333333333333333	0.13922686754397814	9
homa_ir	mi	-0.6833333333333333	0.04244227208707231	9
homa_ir	tau_m	-0.21666666666666667	0.5755148957119259	9
homa_ir	sg	-0.6666666666666667	0.0498672305688851	9
homa_b	si	0.6	0.0876228290414024	9
homa_b	mi	0.39999999999999997	0.2861051019083128	9
homa_b	tau_m	-0.18333333333333335	0.6368198117628943	9
homa_b	sg	0.5	0.1704706607870538	9
