target,fold_id,spearman_r,rmse,r2
sspg,0,0.2916666666666667,80.08906359382581,-0.03917570575798979
sspg,1,0.22194976581300654,66.77129407650544,0.04254821446954127
sspg,2,-0.08717019079302406,71.39950452220754,-1.2414679594011098
sspg,3,0.6961002620364701,93.14307841802693,-0.10653788357179139
sspg,4,0.6033850051478916,72.39213321094039,0.14716394068753424
di,0,0.4230769230769231,1.6310048676007962,-0.16011762435687338
di,1,0.34065934065934067,1.1112651501650344,0.05110009368548296
di,2,0.6153846153846153,0.9257701712263422,0.19002193102236764
di,3,-0.2517482517482518,1.0392822800021106,-1.1122598455899784
di,4,0.3846153846153847,0.7563076246495577,-0.9450235559136206
homa_ir,0,0.29774436090225564,1.0762102067926345,-0.1910814824971887
homa_ir,1,0.5774436090225563,0.9801171254348819,0.23687636523577515
homa_ir,2,0.5789473684210525,1.5431784041905057,-0.043604345693411206
homa_ir,3,0.5870996616087871,1.3824619284581758,0.14701019333039622
homa_ir,4,0.37894736842105264,1.1979835412296338,0.15030803575090657
homa_b,0,0.35187969924812035,55.11842137595302,0.08876832753938735
homa_b,1,0.12030075187969923,48.649737788427004,-0.14635369617396288
homa_b,2,0.4526315789473684,37.08558594783978,0.1440533230887454
homa_b,3,0.29298245614035084,57.54516332352773,-0.028344653015598187
homa_b,4,0.29298245614035084,51.21616831108866,0.0380824474190532
