gold	param	spearman_r	p_value	n
sspg	si	0.01823716631040194	0.960119464496727	10
sspg	mi	0.10334394242561099	0.7763340602409095	10
sspg	tau_m	0.1554878048780488	0.6679749579554799	10
sspg	sg	-0.13981827504641486	0.7000568732769904	10
di	si	-0.32121212121212117	0.3654683104386702	10
di	mi	0.5878787878787878	0.07387770688865801	10
di	tau_m	0.5349568784384567	0.11108833030248295	10
di	sg	-0.5151515151515151	0.12755286970323426	10
homa_ir	si	-0.5104895104895105	0.08991373630263913	12
homa_ir	mi	0.7062937062937064	0.010245193941127852	12
homa_ir	tau_m	0.6865159389715795	0.013673552241289126	12
homa_ir	sg	-0.7132867132867133	0.009201779777634755	12
homa_b	si	0.04195804195804196	0.8969858708195542	12
homa_b	mi	-0.02097902097902098	0.9484022252365223	12
homa_b	tau_m	-0.03852895575860905	0.9053700700498719	12
homa_b	sg	-0.055944055944055944	0.8628980736949712	12
