gold	param	spearman_r	p_value	n
sspg	si	0.25	0.5164895523012263	9
sspg	mi	0.26666666666666666	0.4879222748387009	9
sspg	tau_m	-0.65	0.05807305801714864	9
sspg	sg	-0.7	0.03576957497026169	9
di	si	-0.21428571428571433	0.6445115810207203	7
di	mi	-0.6785714285714287	0.0937502539598313	7
di	tau_m	0.3571428571428572	0.4316113520383278	7
di	sg	0.642857142857143	0.11939237342741094	7
homa_ir	si	0.790909090909091	0.003746082953397405	11
homa_ir	mi	0.790909090909091	0.003746082953397405	11
homa_ir	tau_m	-0.5727272727272729	0.06554305260101842	11
homa_ir	sg	-0.7272727272727273	0.011204967253592057	11
homa_b	si	0.4909090909090909	0.12520440713849534	11
homa_b	mi	0.41818181818181827	0.20057021703405067	11
homa_b	tau_m	-0.21818181818181823	0.519248247554982	11
homa_b	sg	0.009090909090909092	0.9788365001441937	11
