gold	param	spearman_r	p_value	n
sspg	si	0.14285714285714288	0.7871720116618075	6
sspg	mi	0.3142857142857143	0.5440932944606414	6
sspg	tau_m	-0.028571428571428574	0.9571545189504373	6
sspg	sg	-0.028571428571428574	0.9571545189504373	6
di	si	0.0	1.0	5
di	mi	0.0	1.0	5
di	tau_m	0.09999999999999999	0.8728885715695383	5
di	sg	0.09999999999999999	0.8728885715695383	5
homa_ir	si	-0.28484848484848485	0.42503815489214547	10
homa_ir	mi	-0.2727272727272727	0.44583834154275137	10
homa_ir	tau_m	-0.2727272727272727	0.44583834154275137	10
homa_ir	sg	-0.28484848484848485	0.42503815489214547	10
homa_b	si	-0.12727272727272726	0.7260570147627894	10
homa_b	mi	-0.17575757575757575	0.6271883447764844	10
homa_b	tau_m	-0.09090909090909088	0.8027717312071619	10
homa_b	sg	-0.13939393939393938	0.7009318849100584	10
